Código.de.mesa;Provincia;Código.municipio;Municipio;Distrito;Sección;Mesa;Censo;Primer.Avance;Segundo.Avance;Total.Votantes;Votos.Nulos;Votos.Blanco;Partido;Nº.Votos
44;05-013-1-0001-A;AVILA;13;EL ARENAL;1;1;A;990;0;0;808;2;2;PSOE;302
45;05-013-1-0001-A;AVILA;13;EL ARENAL;1;1;A;990;0;0;808;2;2;CDS;120
46;05-013-1-0001-A;AVILA;13;EL ARENAL;1;1;A;990;0;0;808;2;2;IU;38
47;05-013-1-0001-A;AVILA;13;EL ARENAL;1;1;A;990;0;0;808;2;2;PTE;0
48;05-013-1-0001-A;AVILA;13;EL ARENAL;1;1;A;990;0;0;808;2;2;PDP;0
49;05-014-1-0001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;1497;0;0;1088;6;10;CDS;372
50;05-014-1-0001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;1497;0;0;1088;6;10;AP;328
51;05-014-1-0001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;1497;0;0;1088;6;10;PSOE;273
52;05-014-1-0001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;1497;0;0;1088;6;10;IU;74
53;05-014-1-0001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;1497;0;0;1088;6;10;PDP;15
54;05-014-1-0001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;1497;0;0;1088;6;10;PTE;10
55;05-014-2-0001-A;AVILA;14;ARENAS DE SAN PEDRO;2;1;A;851;0;0;622;5;2;CDS;240
56;05-014-2-0001-A;AVILA;14;ARENAS DE SAN PEDRO;2;1;A;851;0;0;622;5;2;PSOE;191
57;05-014-2-0001-A;AVILA;14;ARENAS DE SAN PEDRO;2;1;A;851;0;0;622;5;2;AP;120
58;05-014-2-0001-A;AVILA;14;ARENAS DE SAN PEDRO;2;1;A;851;0;0;622;5;2;IU;57
59;05-014-2-0001-A;AVILA;14;ARENAS DE SAN PEDRO;2;1;A;851;0;0;622;5;2;PTE;6
60;05-014-2-0001-A;AVILA;14;ARENAS DE SAN PEDRO;2;1;A;851;0;0;622;5;2;PDP;1
61;05-014-3-0001-A;AVILA;14;ARENAS DE SAN PEDRO;3;1;A;802;0;0;547;0;6;PSOE;213
62;05-014-3-0001-A;AVILA;14;ARENAS DE SAN PEDRO;3;1;A;802;0;0;547;0;6;AP;154
63;05-014-3-0001-A;AVILA;14;ARENAS DE SAN PEDRO;3;1;A;802;0;0;547;0;6;CDS;135
64;05-014-3-0001-A;AVILA;14;ARENAS DE SAN PEDRO;3;1;A;802;0;0;547;0;6;IU;39
65;05-014-3-0001-A;AVILA;14;ARENAS DE SAN PEDRO;3;1;A;802;0;0;547;0;6;PTE;0
66;05-014-3-0001-A;AVILA;14;ARENAS DE SAN PEDRO;3;1;A;802;0;0;547;0;6;PDP;0
67;05-014-1-0002-A;AVILA;14;ARENAS DE SAN PEDRO;1;2;A;793;0;0;641;3;4;PSOE;239
68;05-014-1-0002-A;AVILA;14;ARENAS DE SAN PEDRO;1;2;A;793;0;0;641;3;4;CDS;223
69;05-014-1-0002-A;AVILA;14;ARENAS DE SAN PEDRO;1;2;A;793;0;0;641;3;4;AP;112
70;05-014-1-0002-A;AVILA;14;ARENAS DE SAN PEDRO;1;2;A;793;0;0;641;3;4;IU;54
71;05-014-1-0002-A;AVILA;14;ARENAS DE SAN PEDRO;1;2;A;793;0;0;641;3;4;PTE;6
72;05-014-1-0002-A;AVILA;14;ARENAS DE SAN PEDRO;1;2;A;793;0;0;641;3;4;PDP;0
73;05-014-2-0002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;1327;0;0;1053;9;9;PSOE;354
74;05-014-2-0002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;1327;0;0;1053;9;9;CDS;324
75;05-014-2-0002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;1327;0;0;1053;9;9;AP;232
76;05-014-2-0002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;1327;0;0;1053;9;9;IU;119
77;05-014-2-0002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;1327;0;0;1053;9;9;PTE;3
78;05-014-2-0002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;1327;0;0;1053;9;9;PDP;3
79;05-015-1-0001-A;AVILA;15;AREVALILLO;1;1;A;197;0;0;155;0;5;CDS;69
80;05-015-1-0001-A;AVILA;15;AREVALILLO;1;1;A;197;0;0;155;0;5;PSOE;63
81;05-015-1-0001-A;AVILA;15;AREVALILLO;1;1;A;197;0;0;155;0;5;AP;17
82;05-015-1-0001-A;AVILA;15;AREVALILLO;1;1;A;197;0;0;155;0;5;PDP;1
83;05-015-1-0001-A;AVILA;15;AREVALILLO;1;1;A;197;0;0;155;0;5;PTE;0
84;05-015-1-0001-A;AVILA;15;AREVALILLO;1;1;A;197;0;0;155;0;5;IU;0
85;05-016-1-0001-A;AVILA;16;AREVALO;1;1;A;547;0;0;440;5;3;PSOE;216
86;05-016-1-0001-A;AVILA;16;AREVALO;1;1;A;547;0;0;440;5;3;CDS;120
87;05-016-1-0001-A;AVILA;16;AREVALO;1;1;A;547;0;0;440;5;3;AP;83
88;05-016-1-0001-A;AVILA;16;AREVALO;1;1;A;547;0;0;440;5;3;IU;9
89;05-016-1-0001-A;AVILA;16;AREVALO;1;1;A;547;0;0;440;5;3;PTE;4
90;05-016-1-0001-A;AVILA;16;AREVALO;1;1;A;547;0;0;440;5;3;PDP;0
91;05-016-2-0001-A;AVILA;16;AREVALO;2;1;A;743;0;0;572;3;9;PSOE;188
92;05-016-2-0001-A;AVILA;16;AREVALO;2;1;A;743;0;0;572;3;9;AP;184
93;05-016-2-0001-A;AVILA;16;AREVALO;2;1;A;743;0;0;572;3;9;CDS;179
94;05-016-2-0001-A;AVILA;16;AREVALO;2;1;A;743;0;0;572;3;9;PDP;6
95;05-016-2-0001-A;AVILA;16;AREVALO;2;1;A;743;0;0;572;3;9;PTE;2
96;05-016-2-0001-A;AVILA;16;AREVALO;2;1;A;743;0;0;572;3;9;IU;1
97;05-016-2-0001-B;AVILA;16;AREVALO;2;1;B;656;0;0;498;6;9;AP;170
98;05-016-2-0001-B;AVILA;16;AREVALO;2;1;B;656;0;0;498;6;9;PSOE;165
99;05-016-2-0001-B;AVILA;16;AREVALO;2;1;B;656;0;0;498;6;9;CDS;140
100;05-016-2-0001-B;AVILA;16;AREVALO;2;1;B;656;0;0;498;6;9;IU;6
101;05-016-2-0001-B;AVILA;16;AREVALO;2;1;B;656;0;0;498;6;9;PTE;2
102;05-016-2-0001-B;AVILA;16;AREVALO;2;1;B;656;0;0;498;6;9;PDP;0
103;05-016-1-0002-A;AVILA;16;AREVALO;1;2;A;528;0;0;425;1;6;PSOE;169
104;05-016-1-0002-A;AVILA;16;AREVALO;1;2;A;528;0;0;425;1;6;AP;142
105;05-016-1-0002-A;AVILA;16;AREVALO;1;2;A;528;0;0;425;1;6;CDS;102
106;05-016-1-0002-A;AVILA;16;AREVALO;1;2;A;528;0;0;425;1;6;PDP;2
107;05-016-1-0002-A;AVILA;16;AREVALO;1;2;A;528;0;0;425;1;6;IU;2
108;05-016-1-0002-A;AVILA;16;AREVALO;1;2;A;528;0;0;425;1;6;PTE;1
109;05-016-2-0002-A;AVILA;16;AREVALO;2;2;A;615;0;0;465;11;5;PSOE;179
110;05-016-2-0002-A;AVILA;16;AREVALO;2;2;A;615;0;0;465;11;5;AP;130
111;05-016-2-0002-A;AVILA;16;AREVALO;2;2;A;615;0;0;465;11;5;CDS;124
112;05-016-2-0002-A;AVILA;16;AREVALO;2;2;A;615;0;0;465;11;5;IU;13
113;05-016-2-0002-A;AVILA;16;AREVALO;2;2;A;615;0;0;465;11;5;PTE;3
114;05-016-2-0002-A;AVILA;16;AREVALO;2;2;A;615;0;0;465;11;5;PDP;0
115;05-016-2-0002-B;AVILA;16;AREVALO;2;2;B;662;0;0;510;7;12;PSOE;170
116;05-016-2-0002-B;AVILA;16;AREVALO;2;2;B;662;0;0;510;7;12;AP;167
117;05-016-2-0002-B;AVILA;16;AREVALO;2;2;B;662;0;0;510;7;12;CDS;141
118;05-016-2-0002-B;AVILA;16;AREVALO;2;2;B;662;0;0;510;7;12;IU;7
119;05-016-2-0002-B;AVILA;16;AREVALO;2;2;B;662;0;0;510;7;12;PTE;4
120;05-016-2-0002-B;AVILA;16;AREVALO;2;2;B;662;0;0;510;7;12;PDP;2
121;05-016-2-0003-A;AVILA;16;AREVALO;2;3;A;637;0;0;461;11;10;CDS;171
122;05-016-2-0003-A;AVILA;16;AREVALO;2;3;A;637;0;0;461;11;10;AP;149
123;05-016-2-0003-A;AVILA;16;AREVALO;2;3;A;637;0;0;461;11;10;PSOE;106
124;05-016-2-0003-A;AVILA;16;AREVALO;2;3;A;637;0;0;461;11;10;PDP;6
125;05-016-2-0003-A;AVILA;16;AREVALO;2;3;A;637;0;0;461;11;10;IU;6
126;05-016-2-0003-A;AVILA;16;AREVALO;2;3;A;637;0;0;461;11;10;PTE;2
127;05-016-2-0003-B;AVILA;16;AREVALO;2;3;B;606;0;0;436;1;15;CDS;154
128;05-016-2-0003-B;AVILA;16;AREVALO;2;3;B;606;0;0;436;1;15;AP;154
129;05-016-2-0003-B;AVILA;16;AREVALO;2;3;B;606;0;0;436;1;15;PSOE;108
130;05-016-2-0003-B;AVILA;16;AREVALO;2;3;B;606;0;0;436;1;15;IU;3
131;05-016-2-0003-B;AVILA;16;AREVALO;2;3;B;606;0;0;436;1;15;PDP;1
132;05-016-2-0003-B;AVILA;16;AREVALO;2;3;B;606;0;0;436;1;15;PTE;0
133;05-017-1-0001-A;AVILA;17;AVEINTE;1;1;A;145;0;0;108;0;0;CDS;57
134;05-017-1-0001-A;AVILA;17;AVEINTE;1;1;A;145;0;0;108;0;0;AP;33
135;05-017-1-0001-A;AVILA;17;AVEINTE;1;1;A;145;0;0;108;0;0;PSOE;11
136;05-017-1-0001-A;AVILA;17;AVEINTE;1;1;A;145;0;0;108;0;0;PDP;4
137;05-017-1-0001-A;AVILA;17;AVEINTE;1;1;A;145;0;0;108;0;0;IU;3
138;05-017-1-0001-A;AVILA;17;AVEINTE;1;1;A;145;0;0;108;0;0;PTE;0
139;05-018-1-0001-A;AVILA;18;AVELLANEDA;1;1;A;66;0;0;50;0;0;CDS;47
140;05-018-1-0001-A;AVILA;18;AVELLANEDA;1;1;A;66;0;0;50;0;0;PSOE;2
141;05-018-1-0001-A;AVILA;18;AVELLANEDA;1;1;A;66;0;0;50;0;0;AP;1
142;05-018-1-0001-A;AVILA;18;AVELLANEDA;1;1;A;66;0;0;50;0;0;PTE;0
143;05-018-1-0001-A;AVILA;18;AVELLANEDA;1;1;A;66;0;0;50;0;0;IU;0
144;05-018-1-0001-A;AVILA;18;AVELLANEDA;1;1;A;66;0;0;50;0;0;PDP;0
145;05-019-1-0001-A;AVILA;19;AVILA;1;1;A;490;0;0;344;2;5;AP;140
146;05-019-1-0001-A;AVILA;19;AVILA;1;1;A;490;0;0;344;2;5;CDS;133
147;05-019-1-0001-A;AVILA;19;AVILA;1;1;A;490;0;0;344;2;5;PSOE;42
148;05-019-1-0001-A;AVILA;19;AVILA;1;1;A;490;0;0;344;2;5;IU;13
149;05-019-1-0001-A;AVILA;19;AVILA;1;1;A;490;0;0;344;2;5;PDP;9
150;05-019-1-0001-A;AVILA;19;AVILA;1;1;A;490;0;0;344;2;5;PTE;0
151;05-019-2-0001-A;AVILA;19;AVILA;2;1;A;1306;0;0;1027;5;20;AP;471
152;05-019-2-0001-A;AVILA;19;AVILA;2;1;A;1306;0;0;1027;5;20;CDS;396
153;05-019-2-0001-A;AVILA;19;AVILA;2;1;A;1306;0;0;1027;5;20;PSOE;95
154;05-019-2-0001-A;AVILA;19;AVILA;2;1;A;1306;0;0;1027;5;20;PDP;24
155;05-019-2-0001-A;AVILA;19;AVILA;2;1;A;1306;0;0;1027;5;20;IU;16
156;05-019-2-0001-A;AVILA;19;AVILA;2;1;A;1306;0;0;1027;5;20;PTE;0
157;05-019-3-0001-A;AVILA;19;AVILA;3;1;A;1238;0;0;881;23;15;CDS;427
158;05-019-3-0001-A;AVILA;19;AVILA;3;1;A;1238;0;0;881;23;15;AP;205
159;05-019-3-0001-A;AVILA;19;AVILA;3;1;A;1238;0;0;881;23;15;PSOE;171
160;05-019-3-0001-A;AVILA;19;AVILA;3;1;A;1238;0;0;881;23;15;IU;21
161;05-019-3-0001-A;AVILA;19;AVILA;3;1;A;1238;0;0;881;23;15;PDP;16
162;05-019-3-0001-A;AVILA;19;AVILA;3;1;A;1238;0;0;881;23;15;PTE;3
163;05-019-4-0001-A;AVILA;19;AVILA;4;1;A;1366;0;0;949;24;9;CDS;475
164;05-019-4-0001-A;AVILA;19;AVILA;4;1;A;1366;0;0;949;24;9;PSOE;192
165;05-019-4-0001-A;AVILA;19;AVILA;4;1;A;1366;0;0;949;24;9;AP;189
166;05-019-4-0001-A;AVILA;19;AVILA;4;1;A;1366;0;0;949;24;9;IU;43
167;05-019-4-0001-A;AVILA;19;AVILA;4;1;A;1366;0;0;949;24;9;PDP;11
168;05-019-4-0001-A;AVILA;19;AVILA;4;1;A;1366;0;0;949;24;9;PTE;6
169;05-019-5-0001-A;AVILA;19;AVILA;5;1;A;1295;0;0;969;20;19;CDS;456
170;05-019-5-0001-A;AVILA;19;AVILA;5;1;A;1295;0;0;969;20;19;AP;263
171;05-019-5-0001-A;AVILA;19;AVILA;5;1;A;1295;0;0;969;20;19;PSOE;141
172;05-019-5-0001-A;AVILA;19;AVILA;5;1;A;1295;0;0;969;20;19;IU;55
173;05-019-5-0001-A;AVILA;19;AVILA;5;1;A;1295;0;0;969;20;19;PDP;11
174;05-019-5-0001-A;AVILA;19;AVILA;5;1;A;1295;0;0;969;20;19;PTE;4
175;05-019-6-0001-A;AVILA;19;AVILA;6;1;A;1625;0;0;1216;6;36;AP;573
176;05-019-6-0001-A;AVILA;19;AVILA;6;1;A;1625;0;0;1216;6;36;CDS;394
177;05-019-6-0001-A;AVILA;19;AVILA;6;1;A;1625;0;0;1216;6;36;PSOE;114
178;05-019-6-0001-A;AVILA;19;AVILA;6;1;A;1625;0;0;1216;6;36;PDP;62
179;05-019-6-0001-A;AVILA;19;AVILA;6;1;A;1625;0;0;1216;6;36;IU;30
180;05-019-6-0001-A;AVILA;19;AVILA;6;1;A;1625;0;0;1216;6;36;PTE;1
181;05-019-1-0002-A;AVILA;19;AVILA;1;2;A;785;0;0;575;6;14;CDS;276
182;05-019-1-0002-A;AVILA;19;AVILA;1;2;A;785;0;0;575;6;14;AP;176
183;05-019-1-0002-A;AVILA;19;AVILA;1;2;A;785;0;0;575;6;14;PSOE;74
184;05-019-1-0002-A;AVILA;19;AVILA;1;2;A;785;0;0;575;6;14;IU;16
185;05-019-1-0002-A;AVILA;19;AVILA;1;2;A;785;0;0;575;6;14;PDP;9
186;05-019-1-0002-A;AVILA;19;AVILA;1;2;A;785;0;0;575;6;14;PTE;4
187;05-019-2-0002-A;AVILA;19;AVILA;2;2;A;1658;0;0;1268;4;21;AP;614
188;05-019-2-0002-A;AVILA;19;AVILA;2;2;A;1658;0;0;1268;4;21;CDS;421
189;05-019-2-0002-A;AVILA;19;AVILA;2;2;A;1658;0;0;1268;4;21;PSOE;141
190;05-019-2-0002-A;AVILA;19;AVILA;2;2;A;1658;0;0;1268;4;21;PDP;39
191;05-019-2-0002-A;AVILA;19;AVILA;2;2;A;1658;0;0;1268;4;21;IU;25
192;05-019-2-0002-A;AVILA;19;AVILA;2;2;A;1658;0;0;1268;4;21;PTE;3
193;05-019-4-0002-A;AVILA;19;AVILA;4;2;A;1098;0;0;785;8;12;CDS;436
194;05-019-4-0002-A;AVILA;19;AVILA;4;2;A;1098;0;0;785;8;12;AP;140
195;05-019-4-0002-A;AVILA;19;AVILA;4;2;A;1098;0;0;785;8;12;PSOE;131
196;05-019-4-0002-A;AVILA;19;AVILA;4;2;A;1098;0;0;785;8;12;IU;22
197;05-019-4-0002-A;AVILA;19;AVILA;4;2;A;1098;0;0;785;8;12;PDP;22
198;05-019-4-0002-A;AVILA;19;AVILA;4;2;A;1098;0;0;785;8;12;PTE;14
199;05-019-5-0002-A;AVILA;19;AVILA;5;2;A;1275;0;0;934;15;23;CDS;464
200;05-019-5-0002-A;AVILA;19;AVILA;5;2;A;1275;0;0;934;15;23;AP;267
201;05-019-5-0002-A;AVILA;19;AVILA;5;2;A;1275;0;0;934;15;23;PSOE;107
202;05-019-5-0002-A;AVILA;19;AVILA;5;2;A;1275;0;0;934;15;23;IU;31
203;05-019-5-0002-A;AVILA;19;AVILA;5;2;A;1275;0;0;934;15;23;PDP;20
204;05-019-5-0002-A;AVILA;19;AVILA;5;2;A;1275;0;0;934;15;23;PTE;7
205;05-019-6-0002-A;AVILA;19;AVILA;6;2;A;1288;0;0;910;13;24;AP;334
206;05-019-6-0002-A;AVILA;19;AVILA;6;2;A;1288;0;0;910;13;24;CDS;310
207;05-019-6-0002-A;AVILA;19;AVILA;6;2;A;1288;0;0;910;13;24;PSOE;173
208;05-019-6-0002-A;AVILA;19;AVILA;6;2;A;1288;0;0;910;13;24;IU;30
209;05-019-6-0002-A;AVILA;19;AVILA;6;2;A;1288;0;0;910;13;24;PDP;24
210;05-019-6-0002-A;AVILA;19;AVILA;6;2;A;1288;0;0;910;13;24;PTE;2
211;05-019-1-0003-A;AVILA;19;AVILA;1;3;A;1043;0;0;778;8;13;CDS;426
212;05-019-1-0003-A;AVILA;19;AVILA;1;3;A;1043;0;0;778;8;13;PSOE;133
213;05-019-1-0003-A;AVILA;19;AVILA;1;3;A;1043;0;0;778;8;13;AP;132
214;05-019-1-0003-A;AVILA;19;AVILA;1;3;A;1043;0;0;778;8;13;IU;32
215;05-019-1-0003-A;AVILA;19;AVILA;1;3;A;1043;0;0;778;8;13;PDP;27
216;05-019-1-0003-A;AVILA;19;AVILA;1;3;A;1043;0;0;778;8;13;PTE;7
217;05-019-4-0003-A;AVILA;19;AVILA;4;3;A;1118;0;0;807;4;15;CDS;404
218;05-019-4-0003-A;AVILA;19;AVILA;4;3;A;1118;0;0;807;4;15;AP;214
219;05-019-4-0003-A;AVILA;19;AVILA;4;3;A;1118;0;0;807;4;15;PSOE;121
220;05-019-4-0003-A;AVILA;19;AVILA;4;3;A;1118;0;0;807;4;15;IU;36
221;05-019-4-0003-A;AVILA;19;AVILA;4;3;A;1118;0;0;807;4;15;PDP;8
222;05-019-4-0003-A;AVILA;19;AVILA;4;3;A;1118;0;0;807;4;15;PTE;5
223;05-019-5-0003-A;AVILA;19;AVILA;5;3;A;1179;0;0;896;17;26;CDS;389
224;05-019-5-0003-A;AVILA;19;AVILA;5;3;A;1179;0;0;896;17;26;AP;268
225;05-019-5-0003-A;AVILA;19;AVILA;5;3;A;1179;0;0;896;17;26;PSOE;145
226;05-019-5-0003-A;AVILA;19;AVILA;5;3;A;1179;0;0;896;17;26;IU;36
227;05-019-5-0003-A;AVILA;19;AVILA;5;3;A;1179;0;0;896;17;26;PDP;14
228;05-019-5-0003-A;AVILA;19;AVILA;5;3;A;1179;0;0;896;17;26;PTE;1
229;05-019-6-0003-A;AVILA;19;AVILA;6;3;A;1689;0;0;1206;46;17;CDS;459
230;05-019-6-0003-A;AVILA;19;AVILA;6;3;A;1689;0;0;1206;46;17;AP;281
231;05-019-6-0003-A;AVILA;19;AVILA;6;3;A;1689;0;0;1206;46;17;PSOE;265
232;05-019-6-0003-A;AVILA;19;AVILA;6;3;A;1689;0;0;1206;46;17;IU;75
233;05-019-6-0003-A;AVILA;19;AVILA;6;3;A;1689;0;0;1206;46;17;PDP;58
234;05-019-6-0003-A;AVILA;19;AVILA;6;3;A;1689;0;0;1206;46;17;PTE;5
235;05-019-4-0004-A;AVILA;19;AVILA;4;4;A;1403;0;0;1060;9;16;CDS;584
236;05-019-4-0004-A;AVILA;19;AVILA;4;4;A;1403;0;0;1060;9;16;AP;194
237;05-019-4-0004-A;AVILA;19;AVILA;4;4;A;1403;0;0;1060;9;16;PSOE;175
238;05-019-4-0004-A;AVILA;19;AVILA;4;4;A;1403;0;0;1060;9;16;IU;48
239;05-019-4-0004-A;AVILA;19;AVILA;4;4;A;1403;0;0;1060;9;16;PDP;26
240;05-019-4-0004-A;AVILA;19;AVILA;4;4;A;1403;0;0;1060;9;16;PTE;8
241;05-019-5-0004-A;AVILA;19;AVILA;5;4;A;736;0;0;542;5;13;CDS;246
242;05-019-5-0004-A;AVILA;19;AVILA;5;4;A;736;0;0;542;5;13;AP;119
243;05-019-5-0004-A;AVILA;19;AVILA;5;4;A;736;0;0;542;5;13;PSOE;111
244;05-019-5-0004-A;AVILA;19;AVILA;5;4;A;736;0;0;542;5;13;IU;33
245;05-019-5-0004-A;AVILA;19;AVILA;5;4;A;736;0;0;542;5;13;PDP;15
246;05-019-5-0004-A;AVILA;19;AVILA;5;4;A;736;0;0;542;5;13;PTE;0
247;05-019-6-0004-A;AVILA;19;AVILA;6;4;A;1084;0;0;799;8;10;CDS;412
248;05-019-6-0004-A;AVILA;19;AVILA;6;4;A;1084;0;0;799;8;10;AP;168
249;05-019-6-0004-A;AVILA;19;AVILA;6;4;A;1084;0;0;799;8;10;PSOE;157
250;05-019-6-0004-A;AVILA;19;AVILA;6;4;A;1084;0;0;799;8;10;IU;26
251;05-019-6-0004-A;AVILA;19;AVILA;6;4;A;1084;0;0;799;8;10;PDP;10
252;05-019-6-0004-A;AVILA;19;AVILA;6;4;A;1084;0;0;799;8;10;PTE;8
253;05-019-4-0005-A;AVILA;19;AVILA;4;5;A;1565;0;0;1090;12;13;CDS;642
254;05-019-4-0005-A;AVILA;19;AVILA;4;5;A;1565;0;0;1090;12;13;PSOE;197
255;05-019-4-0005-A;AVILA;19;AVILA;4;5;A;1565;0;0;1090;12;13;AP;142
256;05-019-4-0005-A;AVILA;19;AVILA;4;5;A;1565;0;0;1090;12;13;IU;55
257;05-019-4-0005-A;AVILA;19;AVILA;4;5;A;1565;0;0;1090;12;13;PDP;26
258;05-019-4-0005-A;AVILA;19;AVILA;4;5;A;1565;0;0;1090;12;13;PTE;3
259;05-019-5-0005-A;AVILA;19;AVILA;5;5;A;881;0;0;619;9;6;CDS;308
260;05-019-5-0005-A;AVILA;19;AVILA;5;5;A;881;0;0;619;9;6;AP;157
261;05-019-5-0005-A;AVILA;19;AVILA;5;5;A;881;0;0;619;9;6;PSOE;101
262;05-019-5-0005-A;AVILA;19;AVILA;5;5;A;881;0;0;619;9;6;IU;31
263;05-019-5-0005-A;AVILA;19;AVILA;5;5;A;881;0;0;619;9;6;PDP;7
264;05-019-5-0005-A;AVILA;19;AVILA;5;5;A;881;0;0;619;9;6;PTE;0
265;05-019-6-0005-A;AVILA;19;AVILA;6;5;A;1650;0;0;1215;47;24;CDS;640
