Código.de.mesa;Provincia;Código.municipio;Municipio;Distrito;Sección;Mesa;Censo;Primer.Avance;Segundo.Avance;Total.Votantes;Votos.Nulos;Votos.Blanco;Partido;Nº.Votos
67;05-013-1-001-B;AVILA;13;EL ARENAL;1;1;B;473;271;355;425;3;1;PCAS;3
68;05-013-1-001-B;AVILA;13;EL ARENAL;1;1;B;473;271;355;425;3;1;CI;1
69;05-013-1-001-B;AVILA;13;EL ARENAL;1;1;B;473;271;355;425;3;1;FA;0
70;05-013-1-001-B;AVILA;13;EL ARENAL;1;1;B;473;271;355;425;3;1;FE;0
71;05-014-1-001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;807;358;510;628;6;10;PP;345
72;05-014-1-001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;807;358;510;628;6;10;PSOE;223
73;05-014-1-001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;807;358;510;628;6;10;IU;36
74;05-014-1-001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;807;358;510;628;6;10;FE;2
75;05-014-1-001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;807;358;510;628;6;10;CI;2
76;05-014-1-001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;807;358;510;628;6;10;PCAS;2
77;05-014-1-001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;807;358;510;628;6;10;FA;2
78;05-014-1-001-B;AVILA;14;ARENAS DE SAN PEDRO;1;1;B;813;384;529;620;7;4;PP;327
79;05-014-1-001-B;AVILA;14;ARENAS DE SAN PEDRO;1;1;B;813;384;529;620;7;4;PSOE;219
80;05-014-1-001-B;AVILA;14;ARENAS DE SAN PEDRO;1;1;B;813;384;529;620;7;4;IU;56
81;05-014-1-001-B;AVILA;14;ARENAS DE SAN PEDRO;1;1;B;813;384;529;620;7;4;FE;4
82;05-014-1-001-B;AVILA;14;ARENAS DE SAN PEDRO;1;1;B;813;384;529;620;7;4;PCAS;2
83;05-014-1-001-B;AVILA;14;ARENAS DE SAN PEDRO;1;1;B;813;384;529;620;7;4;CI;1
84;05-014-1-001-B;AVILA;14;ARENAS DE SAN PEDRO;1;1;B;813;384;529;620;7;4;FA;0
85;05-014-2-001-U;AVILA;14;ARENAS DE SAN PEDRO;2;1;U;618;285;400;464;2;6;PP;225
86;05-014-2-001-U;AVILA;14;ARENAS DE SAN PEDRO;2;1;U;618;285;400;464;2;6;PSOE;177
87;05-014-2-001-U;AVILA;14;ARENAS DE SAN PEDRO;2;1;U;618;285;400;464;2;6;IU;54
88;05-014-2-001-U;AVILA;14;ARENAS DE SAN PEDRO;2;1;U;618;285;400;464;2;6;PCAS;0
89;05-014-2-001-U;AVILA;14;ARENAS DE SAN PEDRO;2;1;U;618;285;400;464;2;6;FA;0
90;05-014-2-001-U;AVILA;14;ARENAS DE SAN PEDRO;2;1;U;618;285;400;464;2;6;CI;0
91;05-014-2-001-U;AVILA;14;ARENAS DE SAN PEDRO;2;1;U;618;285;400;464;2;6;FE;0
92;05-014-3-001-U;AVILA;14;ARENAS DE SAN PEDRO;3;1;U;1017;189;567;766;8;6;PSOE;367
93;05-014-3-001-U;AVILA;14;ARENAS DE SAN PEDRO;3;1;U;1017;189;567;766;8;6;PP;324
94;05-014-3-001-U;AVILA;14;ARENAS DE SAN PEDRO;3;1;U;1017;189;567;766;8;6;IU;57
95;05-014-3-001-U;AVILA;14;ARENAS DE SAN PEDRO;3;1;U;1017;189;567;766;8;6;FE;1
96;05-014-3-001-U;AVILA;14;ARENAS DE SAN PEDRO;3;1;U;1017;189;567;766;8;6;FA;1
97;05-014-3-001-U;AVILA;14;ARENAS DE SAN PEDRO;3;1;U;1017;189;567;766;8;6;PCAS;1
98;05-014-3-001-U;AVILA;14;ARENAS DE SAN PEDRO;3;1;U;1017;189;567;766;8;6;CI;1
99;05-014-1-002-U;AVILA;14;ARENAS DE SAN PEDRO;1;2;U;654;215;430;516;0;9;PSOE;230
100;05-014-1-002-U;AVILA;14;ARENAS DE SAN PEDRO;1;2;U;654;215;430;516;0;9;PP;208
101;05-014-1-002-U;AVILA;14;ARENAS DE SAN PEDRO;1;2;U;654;215;430;516;0;9;IU;63
102;05-014-1-002-U;AVILA;14;ARENAS DE SAN PEDRO;1;2;U;654;215;430;516;0;9;PCAS;4
103;05-014-1-002-U;AVILA;14;ARENAS DE SAN PEDRO;1;2;U;654;215;430;516;0;9;FE;2
104;05-014-1-002-U;AVILA;14;ARENAS DE SAN PEDRO;1;2;U;654;215;430;516;0;9;CI;0
105;05-014-1-002-U;AVILA;14;ARENAS DE SAN PEDRO;1;2;U;654;215;430;516;0;9;FA;0
106;05-014-2-002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;821;336;478;614;6;17;PP;320
107;05-014-2-002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;821;336;478;614;6;17;PSOE;225
108;05-014-2-002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;821;336;478;614;6;17;IU;46
109;05-014-2-002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;821;336;478;614;6;17;FE;0
110;05-014-2-002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;821;336;478;614;6;17;PCAS;0
111;05-014-2-002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;821;336;478;614;6;17;FA;0
112;05-014-2-002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;821;336;478;614;6;17;CI;0
113;05-014-2-002-B;AVILA;14;ARENAS DE SAN PEDRO;2;2;B;827;376;577;653;7;11;PP;324
114;05-014-2-002-B;AVILA;14;ARENAS DE SAN PEDRO;2;2;B;827;376;577;653;7;11;PSOE;263
115;05-014-2-002-B;AVILA;14;ARENAS DE SAN PEDRO;2;2;B;827;376;577;653;7;11;IU;45
116;05-014-2-002-B;AVILA;14;ARENAS DE SAN PEDRO;2;2;B;827;376;577;653;7;11;FE;3
117;05-014-2-002-B;AVILA;14;ARENAS DE SAN PEDRO;2;2;B;827;376;577;653;7;11;CI;0
118;05-014-2-002-B;AVILA;14;ARENAS DE SAN PEDRO;2;2;B;827;376;577;653;7;11;PCAS;0
119;05-014-2-002-B;AVILA;14;ARENAS DE SAN PEDRO;2;2;B;827;376;577;653;7;11;FA;0
120;05-015-1-001-U;AVILA;15;AREVALILLO;1;1;U;111;71;85;96;0;0;PSOE;57
121;05-015-1-001-U;AVILA;15;AREVALILLO;1;1;U;111;71;85;96;0;0;PP;38
122;05-015-1-001-U;AVILA;15;AREVALILLO;1;1;U;111;71;85;96;0;0;FA;1
123;05-015-1-001-U;AVILA;15;AREVALILLO;1;1;U;111;71;85;96;0;0;IU;0
124;05-015-1-001-U;AVILA;15;AREVALILLO;1;1;U;111;71;85;96;0;0;CI;0
125;05-015-1-001-U;AVILA;15;AREVALILLO;1;1;U;111;71;85;96;0;0;FE;0
126;05-015-1-001-U;AVILA;15;AREVALILLO;1;1;U;111;71;85;96;0;0;PCAS;0
127;05-016-1-001-U;AVILA;16;AREVALO;1;1;U;957;403;593;715;8;18;PP;413
128;05-016-1-001-U;AVILA;16;AREVALO;1;1;U;957;403;593;715;8;18;PSOE;240
129;05-016-1-001-U;AVILA;16;AREVALO;1;1;U;957;403;593;715;8;18;IU;22
130;05-016-1-001-U;AVILA;16;AREVALO;1;1;U;957;403;593;715;8;18;PCAS;9
131;05-016-1-001-U;AVILA;16;AREVALO;1;1;U;957;403;593;715;8;18;FE;3
132;05-016-1-001-U;AVILA;16;AREVALO;1;1;U;957;403;593;715;8;18;CI;2
133;05-016-1-001-U;AVILA;16;AREVALO;1;1;U;957;403;593;715;8;18;FA;0
134;05-016-2-001-A;AVILA;16;AREVALO;2;1;A;660;245;360;481;11;11;PP;322
135;05-016-2-001-A;AVILA;16;AREVALO;2;1;A;660;245;360;481;11;11;PSOE;107
136;05-016-2-001-A;AVILA;16;AREVALO;2;1;A;660;245;360;481;11;11;IU;19
137;05-016-2-001-A;AVILA;16;AREVALO;2;1;A;660;245;360;481;11;11;PCAS;8
138;05-016-2-001-A;AVILA;16;AREVALO;2;1;A;660;245;360;481;11;11;FE;2
139;05-016-2-001-A;AVILA;16;AREVALO;2;1;A;660;245;360;481;11;11;CI;1
140;05-016-2-001-A;AVILA;16;AREVALO;2;1;A;660;245;360;481;11;11;FA;0
141;05-016-2-001-B;AVILA;16;AREVALO;2;1;B;608;239;331;446;11;12;PP;277
142;05-016-2-001-B;AVILA;16;AREVALO;2;1;B;608;239;331;446;11;12;PSOE;127
143;05-016-2-001-B;AVILA;16;AREVALO;2;1;B;608;239;331;446;11;12;IU;12
144;05-016-2-001-B;AVILA;16;AREVALO;2;1;B;608;239;331;446;11;12;CI;5
145;05-016-2-001-B;AVILA;16;AREVALO;2;1;B;608;239;331;446;11;12;PCAS;2
146;05-016-2-001-B;AVILA;16;AREVALO;2;1;B;608;239;331;446;11;12;FA;0
147;05-016-2-001-B;AVILA;16;AREVALO;2;1;B;608;239;331;446;11;12;FE;0
148;05-016-2-002-A;AVILA;16;AREVALO;2;2;A;900;264;465;633;7;9;PP;387
149;05-016-2-002-A;AVILA;16;AREVALO;2;2;A;900;264;465;633;7;9;PSOE;189
150;05-016-2-002-A;AVILA;16;AREVALO;2;2;A;900;264;465;633;7;9;IU;27
151;05-016-2-002-A;AVILA;16;AREVALO;2;2;A;900;264;465;633;7;9;PCAS;6
152;05-016-2-002-A;AVILA;16;AREVALO;2;2;A;900;264;465;633;7;9;CI;4
153;05-016-2-002-A;AVILA;16;AREVALO;2;2;A;900;264;465;633;7;9;FA;3
154;05-016-2-002-A;AVILA;16;AREVALO;2;2;A;900;264;465;633;7;9;FE;1
155;05-016-2-002-B;AVILA;16;AREVALO;2;2;B;966;297;486;682;8;14;PP;448
156;05-016-2-002-B;AVILA;16;AREVALO;2;2;B;966;297;486;682;8;14;PSOE;187
157;05-016-2-002-B;AVILA;16;AREVALO;2;2;B;966;297;486;682;8;14;IU;14
158;05-016-2-002-B;AVILA;16;AREVALO;2;2;B;966;297;486;682;8;14;PCAS;6
159;05-016-2-002-B;AVILA;16;AREVALO;2;2;B;966;297;486;682;8;14;CI;4
160;05-016-2-002-B;AVILA;16;AREVALO;2;2;B;966;297;486;682;8;14;FE;1
161;05-016-2-002-B;AVILA;16;AREVALO;2;2;B;966;297;486;682;8;14;FA;0
162;05-016-2-003-A;AVILA;16;AREVALO;2;3;A;649;210;329;467;10;4;PP;310
163;05-016-2-003-A;AVILA;16;AREVALO;2;3;A;649;210;329;467;10;4;PSOE;109
164;05-016-2-003-A;AVILA;16;AREVALO;2;3;A;649;210;329;467;10;4;IU;24
165;05-016-2-003-A;AVILA;16;AREVALO;2;3;A;649;210;329;467;10;4;PCAS;6
166;05-016-2-003-A;AVILA;16;AREVALO;2;3;A;649;210;329;467;10;4;FA;2
167;05-016-2-003-A;AVILA;16;AREVALO;2;3;A;649;210;329;467;10;4;FE;2
168;05-016-2-003-A;AVILA;16;AREVALO;2;3;A;649;210;329;467;10;4;CI;0
169;05-016-2-003-B;AVILA;16;AREVALO;2;3;B;635;217;329;443;7;8;PP;277
170;05-016-2-003-B;AVILA;16;AREVALO;2;3;B;635;217;329;443;7;8;PSOE;121
171;05-016-2-003-B;AVILA;16;AREVALO;2;3;B;635;217;329;443;7;8;IU;22
172;05-016-2-003-B;AVILA;16;AREVALO;2;3;B;635;217;329;443;7;8;PCAS;4
173;05-016-2-003-B;AVILA;16;AREVALO;2;3;B;635;217;329;443;7;8;FA;2
174;05-016-2-003-B;AVILA;16;AREVALO;2;3;B;635;217;329;443;7;8;FE;2
175;05-016-2-003-B;AVILA;16;AREVALO;2;3;B;635;217;329;443;7;8;CI;0
176;05-016-2-004-U;AVILA;16;AREVALO;2;4;U;745;244;316;524;9;10;PP;345
177;05-016-2-004-U;AVILA;16;AREVALO;2;4;U;745;244;316;524;9;10;PSOE;135
178;05-016-2-004-U;AVILA;16;AREVALO;2;4;U;745;244;316;524;9;10;IU;15
179;05-016-2-004-U;AVILA;16;AREVALO;2;4;U;745;244;316;524;9;10;PCAS;6
180;05-016-2-004-U;AVILA;16;AREVALO;2;4;U;745;244;316;524;9;10;FA;2
181;05-016-2-004-U;AVILA;16;AREVALO;2;4;U;745;244;316;524;9;10;CI;2
182;05-016-2-004-U;AVILA;16;AREVALO;2;4;U;745;244;316;524;9;10;FE;0
183;05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;96;15;70;82;0;1;PP;60
184;05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;96;15;70;82;0;1;PSOE;16
185;05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;96;15;70;82;0;1;IU;3
186;05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;96;15;70;82;0;1;PCAS;2
187;05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;96;15;70;82;0;1;CI;0
188;05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;96;15;70;82;0;1;FE;0
189;05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;96;15;70;82;0;1;FA;0
190;05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;31;10;21;25;0;0;PP;12
191;05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;31;10;21;25;0;0;PSOE;12
192;05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;31;10;21;25;0;0;IU;1
193;05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;31;10;21;25;0;0;FA;0
194;05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;31;10;21;25;0;0;CI;0
195;05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;31;10;21;25;0;0;PCAS;0
196;05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;31;10;21;25;0;0;FE;0
197;05-019-1-001-A;AVILA;19;AVILA;1;1;A;571;230;319;404;6;8;PP;260
198;05-019-1-001-A;AVILA;19;AVILA;1;1;A;571;230;319;404;6;8;PSOE;96
199;05-019-1-001-A;AVILA;19;AVILA;1;1;A;571;230;319;404;6;8;IU;24
200;05-019-1-001-A;AVILA;19;AVILA;1;1;A;571;230;319;404;6;8;FE;4
201;05-019-1-001-A;AVILA;19;AVILA;1;1;A;571;230;319;404;6;8;CI;2
202;05-019-1-001-A;AVILA;19;AVILA;1;1;A;571;230;319;404;6;8;PCAS;2
203;05-019-1-001-A;AVILA;19;AVILA;1;1;A;571;230;319;404;6;8;FA;2
204;05-019-1-001-B;AVILA;19;AVILA;1;1;B;669;255;372;456;3;13;PP;279
205;05-019-1-001-B;AVILA;19;AVILA;1;1;B;669;255;372;456;3;13;PSOE;128
206;05-019-1-001-B;AVILA;19;AVILA;1;1;B;669;255;372;456;3;13;IU;24
207;05-019-1-001-B;AVILA;19;AVILA;1;1;B;669;255;372;456;3;13;PCAS;6
208;05-019-1-001-B;AVILA;19;AVILA;1;1;B;669;255;372;456;3;13;FE;1
209;05-019-1-001-B;AVILA;19;AVILA;1;1;B;669;255;372;456;3;13;CI;1
210;05-019-1-001-B;AVILA;19;AVILA;1;1;B;669;255;372;456;3;13;FA;1
211;05-019-2-001-A;AVILA;19;AVILA;2;1;A;784;318;441;576;3;26;PP;412
212;05-019-2-001-A;AVILA;19;AVILA;2;1;A;784;318;441;576;3;26;PSOE;93
213;05-019-2-001-A;AVILA;19;AVILA;2;1;A;784;318;441;576;3;26;IU;27
214;05-019-2-001-A;AVILA;19;AVILA;2;1;A;784;318;441;576;3;26;PCAS;7
215;05-019-2-001-A;AVILA;19;AVILA;2;1;A;784;318;441;576;3;26;CI;4
216;05-019-2-001-A;AVILA;19;AVILA;2;1;A;784;318;441;576;3;26;FE;3
217;05-019-2-001-A;AVILA;19;AVILA;2;1;A;784;318;441;576;3;26;FA;1
218;05-019-2-001-B;AVILA;19;AVILA;2;1;B;702;300;409;515;13;23;PP;360
219;05-019-2-001-B;AVILA;19;AVILA;2;1;B;702;300;409;515;13;23;PSOE;96
220;05-019-2-001-B;AVILA;19;AVILA;2;1;B;702;300;409;515;13;23;IU;14
221;05-019-2-001-B;AVILA;19;AVILA;2;1;B;702;300;409;515;13;23;CI;4
222;05-019-2-001-B;AVILA;19;AVILA;2;1;B;702;300;409;515;13;23;PCAS;4
223;05-019-2-001-B;AVILA;19;AVILA;2;1;B;702;300;409;515;13;23;FE;1
224;05-019-2-001-B;AVILA;19;AVILA;2;1;B;702;300;409;515;13;23;FA;0
225;05-019-3-001-A;AVILA;19;AVILA;3;1;A;782;257;384;531;4;28;PP;246
226;05-019-3-001-A;AVILA;19;AVILA;3;1;A;782;257;384;531;4;28;PSOE;180
227;05-019-3-001-A;AVILA;19;AVILA;3;1;A;782;257;384;531;4;28;IU;64
228;05-019-3-001-A;AVILA;19;AVILA;3;1;A;782;257;384;531;4;28;PCAS;7
229;05-019-3-001-A;AVILA;19;AVILA;3;1;A;782;257;384;531;4;28;FA;1
230;05-019-3-001-A;AVILA;19;AVILA;3;1;A;782;257;384;531;4;28;CI;1
231;05-019-3-001-A;AVILA;19;AVILA;3;1;A;782;257;384;531;4;28;FE;0
232;05-019-3-001-B;AVILA;19;AVILA;3;1;B;710;235;361;491;1;17;PP;221
233;05-019-3-001-B;AVILA;19;AVILA;3;1;B;710;235;361;491;1;17;PSOE;177
234;05-019-3-001-B;AVILA;19;AVILA;3;1;B;710;235;361;491;1;17;IU;60
235;05-019-3-001-B;AVILA;19;AVILA;3;1;B;710;235;361;491;1;17;PCAS;8
236;05-019-3-001-B;AVILA;19;AVILA;3;1;B;710;235;361;491;1;17;FE;3
237;05-019-3-001-B;AVILA;19;AVILA;3;1;B;710;235;361;491;1;17;CI;2
238;05-019-3-001-B;AVILA;19;AVILA;3;1;B;710;235;361;491;1;17;FA;2
239;05-019-4-001-A;AVILA;19;AVILA;4;1;A;247;87;156;188;2;1;PP;132
240;05-019-4-001-A;AVILA;19;AVILA;4;1;A;247;87;156;188;2;1;PSOE;41
241;05-019-4-001-A;AVILA;19;AVILA;4;1;A;247;87;156;188;2;1;IU;9
242;05-019-4-001-A;AVILA;19;AVILA;4;1;A;247;87;156;188;2;1;FE;2
243;05-019-4-001-A;AVILA;19;AVILA;4;1;A;247;87;156;188;2;1;CI;1
244;05-019-4-001-A;AVILA;19;AVILA;4;1;A;247;87;156;188;2;1;FA;0
245;05-019-4-001-A;AVILA;19;AVILA;4;1;A;247;87;156;188;2;1;PCAS;0
246;05-019-4-001-B;AVILA;19;AVILA;4;1;B;970;337;500;645;6;10;PP;419
247;05-019-4-001-B;AVILA;19;AVILA;4;1;B;970;337;500;645;6;10;PSOE;156
248;05-019-4-001-B;AVILA;19;AVILA;4;1;B;970;337;500;645;6;10;IU;37
249;05-019-4-001-B;AVILA;19;AVILA;4;1;B;970;337;500;645;6;10;CI;9
250;05-019-4-001-B;AVILA;19;AVILA;4;1;B;970;337;500;645;6;10;FA;5
251;05-019-4-001-B;AVILA;19;AVILA;4;1;B;970;337;500;645;6;10;PCAS;3
252;05-019-4-001-B;AVILA;19;AVILA;4;1;B;970;337;500;645;6;10;FE;0
253;05-019-5-001-A;AVILA;19;AVILA;5;1;A;797;268;442;576;6;13;PP;341
254;05-019-5-001-A;AVILA;19;AVILA;5;1;A;797;268;442;576;6;13;PSOE;167
255;05-019-5-001-A;AVILA;19;AVILA;5;1;A;797;268;442;576;6;13;IU;41
256;05-019-5-001-A;AVILA;19;AVILA;5;1;A;797;268;442;576;6;13;PCAS;5
257;05-019-5-001-A;AVILA;19;AVILA;5;1;A;797;268;442;576;6;13;FE;2
258;05-019-5-001-A;AVILA;19;AVILA;5;1;A;797;268;442;576;6;13;CI;1
259;05-019-5-001-A;AVILA;19;AVILA;5;1;A;797;268;442;576;6;13;FA;0
260;05-019-5-001-B;AVILA;19;AVILA;5;1;B;687;215;360;469;2;9;PP;282
261;05-019-5-001-B;AVILA;19;AVILA;5;1;B;687;215;360;469;2;9;PSOE;124
262;05-019-5-001-B;AVILA;19;AVILA;5;1;B;687;215;360;469;2;9;IU;32
263;05-019-5-001-B;AVILA;19;AVILA;5;1;B;687;215;360;469;2;9;PCAS;12
264;05-019-5-001-B;AVILA;19;AVILA;5;1;B;687;215;360;469;2;9;FE;5
265;05-019-5-001-B;AVILA;19;AVILA;5;1;B;687;215;360;469;2;9;CI;3
266;05-019-5-001-B;AVILA;19;AVILA;5;1;B;687;215;360;469;2;9;FA;0
267;05-019-6-001-U;AVILA;19;AVILA;6;1;U;880;314;483;617;4;27;PP;442
268;05-019-6-001-U;AVILA;19;AVILA;6;1;U;880;314;483;617;4;27;PSOE;104
269;05-019-6-001-U;AVILA;19;AVILA;6;1;U;880;314;483;617;4;27;IU;24
