Código.de.mesa;Provincia;Código.municipio;Municipio;Distrito;Sección;Mesa;Censo;Primer.Avance;Segundo.Avance;Total.Votantes;Votos.Nulos;Votos.Blanco;Partido;Nº.Votos
51;05-012-1-0001-U;AVILA;12;AMAVIDA;1;0001;U;189;94;151;164;5;3;PSOE;28
52;05-012-1-0001-U;AVILA;12;AMAVIDA;1;0001;U;189;94;151;164;5;3;AIAV;4
53;05-012-1-0001-U;AVILA;12;AMAVIDA;1;0001;U;189;94;151;164;5;3;IU;2
54;05-012-1-0001-U;AVILA;12;AMAVIDA;1;0001;U;189;94;151;164;5;3;PB;1
55;05-012-1-0001-U;AVILA;12;AMAVIDA;1;0001;U;189;94;151;164;5;3;PNC;0
56;05-012-1-0001-U;AVILA;12;AMAVIDA;1;0001;U;189;94;151;164;5;3;FE-JONS;0
57;05-013-1-0001-U;AVILA;13;EL ARENAL;1;0001;U;915;538;687;771;7;8;PSOE;352
58;05-013-1-0001-U;AVILA;13;EL ARENAL;1;0001;U;915;538;687;771;7;8;PP;351
59;05-013-1-0001-U;AVILA;13;EL ARENAL;1;0001;U;915;538;687;771;7;8;IU;42
60;05-013-1-0001-U;AVILA;13;EL ARENAL;1;0001;U;915;538;687;771;7;8;AIAV;7
61;05-013-1-0001-U;AVILA;13;EL ARENAL;1;0001;U;915;538;687;771;7;8;PNC;3
62;05-013-1-0001-U;AVILA;13;EL ARENAL;1;0001;U;915;538;687;771;7;8;FE-JONS;1
63;05-013-1-0001-U;AVILA;13;EL ARENAL;1;0001;U;915;538;687;771;7;8;PB;0
64;05-014-1-0001-A;AVILA;14;ARENAS DE SAN PEDRO;1;0001;A;751;369;493;585;17;14;PP;351
65;05-014-1-0001-A;AVILA;14;ARENAS DE SAN PEDRO;1;0001;A;751;369;493;585;17;14;PSOE;98
66;05-014-1-0001-A;AVILA;14;ARENAS DE SAN PEDRO;1;0001;A;751;369;493;585;17;14;IU;52
67;05-014-1-0001-A;AVILA;14;ARENAS DE SAN PEDRO;1;0001;A;751;369;493;585;17;14;AIAV;50
68;05-014-1-0001-A;AVILA;14;ARENAS DE SAN PEDRO;1;0001;A;751;369;493;585;17;14;FE-JONS;2
69;05-014-1-0001-A;AVILA;14;ARENAS DE SAN PEDRO;1;0001;A;751;369;493;585;17;14;PNC;1
70;05-014-1-0001-A;AVILA;14;ARENAS DE SAN PEDRO;1;0001;A;751;369;493;585;17;14;PB;0
71;05-014-1-0001-B;AVILA;14;ARENAS DE SAN PEDRO;1;0001;B;752;352;460;581;13;7;PP;342
72;05-014-1-0001-B;AVILA;14;ARENAS DE SAN PEDRO;1;0001;B;752;352;460;581;13;7;PSOE;112
73;05-014-1-0001-B;AVILA;14;ARENAS DE SAN PEDRO;1;0001;B;752;352;460;581;13;7;AIAV;60
74;05-014-1-0001-B;AVILA;14;ARENAS DE SAN PEDRO;1;0001;B;752;352;460;581;13;7;IU;41
75;05-014-1-0001-B;AVILA;14;ARENAS DE SAN PEDRO;1;0001;B;752;352;460;581;13;7;FE-JONS;3
76;05-014-1-0001-B;AVILA;14;ARENAS DE SAN PEDRO;1;0001;B;752;352;460;581;13;7;PNC;2
77;05-014-1-0001-B;AVILA;14;ARENAS DE SAN PEDRO;1;0001;B;752;352;460;581;13;7;PB;1
78;05-014-2-0001-U;AVILA;14;ARENAS DE SAN PEDRO;2;0001;U;768;381;522;614;9;10;PP;323
79;05-014-2-0001-U;AVILA;14;ARENAS DE SAN PEDRO;2;0001;U;768;381;522;614;9;10;PSOE;156
80;05-014-2-0001-U;AVILA;14;ARENAS DE SAN PEDRO;2;0001;U;768;381;522;614;9;10;AIAV;78
81;05-014-2-0001-U;AVILA;14;ARENAS DE SAN PEDRO;2;0001;U;768;381;522;614;9;10;IU;37
82;05-014-2-0001-U;AVILA;14;ARENAS DE SAN PEDRO;2;0001;U;768;381;522;614;9;10;PNC;1
83;05-014-2-0001-U;AVILA;14;ARENAS DE SAN PEDRO;2;0001;U;768;381;522;614;9;10;FE-JONS;0
84;05-014-2-0001-U;AVILA;14;ARENAS DE SAN PEDRO;2;0001;U;768;381;522;614;9;10;PB;0
85;05-014-3-0001-U;AVILA;14;ARENAS DE SAN PEDRO;3;0001;U;785;297;466;578;8;4;PP;304
86;05-014-3-0001-U;AVILA;14;ARENAS DE SAN PEDRO;3;0001;U;785;297;466;578;8;4;PSOE;213
87;05-014-3-0001-U;AVILA;14;ARENAS DE SAN PEDRO;3;0001;U;785;297;466;578;8;4;AIAV;28
88;05-014-3-0001-U;AVILA;14;ARENAS DE SAN PEDRO;3;0001;U;785;297;466;578;8;4;IU;21
89;05-014-3-0001-U;AVILA;14;ARENAS DE SAN PEDRO;3;0001;U;785;297;466;578;8;4;PB;0
90;05-014-3-0001-U;AVILA;14;ARENAS DE SAN PEDRO;3;0001;U;785;297;466;578;8;4;PNC;0
91;05-014-3-0001-U;AVILA;14;ARENAS DE SAN PEDRO;3;0001;U;785;297;466;578;8;4;FE-JONS;0
92;05-014-1-0002-U;AVILA;14;ARENAS DE SAN PEDRO;1;0002;U;808;452;583;638;4;2;PSOE;267
93;05-014-1-0002-U;AVILA;14;ARENAS DE SAN PEDRO;1;0002;U;808;452;583;638;4;2;PP;258
94;05-014-1-0002-U;AVILA;14;ARENAS DE SAN PEDRO;1;0002;U;808;452;583;638;4;2;AIAV;68
95;05-014-1-0002-U;AVILA;14;ARENAS DE SAN PEDRO;1;0002;U;808;452;583;638;4;2;IU;39
96;05-014-1-0002-U;AVILA;14;ARENAS DE SAN PEDRO;1;0002;U;808;452;583;638;4;2;FE-JONS;0
97;05-014-1-0002-U;AVILA;14;ARENAS DE SAN PEDRO;1;0002;U;808;452;583;638;4;2;PB;0
98;05-014-1-0002-U;AVILA;14;ARENAS DE SAN PEDRO;1;0002;U;808;452;583;638;4;2;PNC;0
99;05-014-2-0002-A;AVILA;14;ARENAS DE SAN PEDRO;2;0002;A;695;363;483;573;14;9;PP;313
100;05-014-2-0002-A;AVILA;14;ARENAS DE SAN PEDRO;2;0002;A;695;363;483;573;14;9;PSOE;124
101;05-014-2-0002-A;AVILA;14;ARENAS DE SAN PEDRO;2;0002;A;695;363;483;573;14;9;IU;66
102;05-014-2-0002-A;AVILA;14;ARENAS DE SAN PEDRO;2;0002;A;695;363;483;573;14;9;AIAV;45
103;05-014-2-0002-A;AVILA;14;ARENAS DE SAN PEDRO;2;0002;A;695;363;483;573;14;9;FE-JONS;1
104;05-014-2-0002-A;AVILA;14;ARENAS DE SAN PEDRO;2;0002;A;695;363;483;573;14;9;PNC;1
105;05-014-2-0002-A;AVILA;14;ARENAS DE SAN PEDRO;2;0002;A;695;363;483;573;14;9;PB;0
106;05-014-2-0002-B;AVILA;14;ARENAS DE SAN PEDRO;2;0002;B;762;350;492;591;13;10;PP;345
107;05-014-2-0002-B;AVILA;14;ARENAS DE SAN PEDRO;2;0002;B;762;350;492;591;13;10;PSOE;125
108;05-014-2-0002-B;AVILA;14;ARENAS DE SAN PEDRO;2;0002;B;762;350;492;591;13;10;AIAV;50
109;05-014-2-0002-B;AVILA;14;ARENAS DE SAN PEDRO;2;0002;B;762;350;492;591;13;10;IU;45
110;05-014-2-0002-B;AVILA;14;ARENAS DE SAN PEDRO;2;0002;B;762;350;492;591;13;10;FE-JONS;2
111;05-014-2-0002-B;AVILA;14;ARENAS DE SAN PEDRO;2;0002;B;762;350;492;591;13;10;PNC;1
112;05-014-2-0002-B;AVILA;14;ARENAS DE SAN PEDRO;2;0002;B;762;350;492;591;13;10;PB;0
113;05-015-1-0001-U;AVILA;15;AREVALILLO;1;0001;U;153;95;106;118;0;0;PSOE;57
114;05-015-1-0001-U;AVILA;15;AREVALILLO;1;0001;U;153;95;106;118;0;0;PP;53
115;05-015-1-0001-U;AVILA;15;AREVALILLO;1;0001;U;153;95;106;118;0;0;IU;6
116;05-015-1-0001-U;AVILA;15;AREVALILLO;1;0001;U;153;95;106;118;0;0;AIAV;2
117;05-015-1-0001-U;AVILA;15;AREVALILLO;1;0001;U;153;95;106;118;0;0;PNC;0
118;05-015-1-0001-U;AVILA;15;AREVALILLO;1;0001;U;153;95;106;118;0;0;FE-JONS;0
119;05-015-1-0001-U;AVILA;15;AREVALILLO;1;0001;U;153;95;106;118;0;0;PB;0
120;05-016-1-0001-U;AVILA;16;AREVALO;1;0001;U;528;246;334;398;2;5;PSOE;178
121;05-016-1-0001-U;AVILA;16;AREVALO;1;0001;U;528;246;334;398;2;5;PP;148
122;05-016-1-0001-U;AVILA;16;AREVALO;1;0001;U;528;246;334;398;2;5;IU;45
123;05-016-1-0001-U;AVILA;16;AREVALO;1;0001;U;528;246;334;398;2;5;AIAV;20
124;05-016-1-0001-U;AVILA;16;AREVALO;1;0001;U;528;246;334;398;2;5;FE-JONS;0
125;05-016-1-0001-U;AVILA;16;AREVALO;1;0001;U;528;246;334;398;2;5;PB;0
126;05-016-1-0001-U;AVILA;16;AREVALO;1;0001;U;528;246;334;398;2;5;PNC;0
127;05-016-2-0001-A;AVILA;16;AREVALO;2;0001;A;773;263;429;595;15;17;PP;314
128;05-016-2-0001-A;AVILA;16;AREVALO;2;0001;A;773;263;429;595;15;17;PSOE;163
129;05-016-2-0001-A;AVILA;16;AREVALO;2;0001;A;773;263;429;595;15;17;IU;64
130;05-016-2-0001-A;AVILA;16;AREVALO;2;0001;A;773;263;429;595;15;17;AIAV;18
131;05-016-2-0001-A;AVILA;16;AREVALO;2;0001;A;773;263;429;595;15;17;PB;2
132;05-016-2-0001-A;AVILA;16;AREVALO;2;0001;A;773;263;429;595;15;17;PNC;1
133;05-016-2-0001-A;AVILA;16;AREVALO;2;0001;A;773;263;429;595;15;17;FE-JONS;1
134;05-016-2-0001-B;AVILA;16;AREVALO;2;0001;B;667;254;382;539;6;12;PP;281
135;05-016-2-0001-B;AVILA;16;AREVALO;2;0001;B;667;254;382;539;6;12;PSOE;147
136;05-016-2-0001-B;AVILA;16;AREVALO;2;0001;B;667;254;382;539;6;12;IU;65
137;05-016-2-0001-B;AVILA;16;AREVALO;2;0001;B;667;254;382;539;6;12;AIAV;25
138;05-016-2-0001-B;AVILA;16;AREVALO;2;0001;B;667;254;382;539;6;12;FE-JONS;1
139;05-016-2-0001-B;AVILA;16;AREVALO;2;0001;B;667;254;382;539;6;12;PB;1
140;05-016-2-0001-B;AVILA;16;AREVALO;2;0001;B;667;254;382;539;6;12;PNC;1
141;05-016-1-0002-U;AVILA;16;AREVALO;1;0002;U;551;238;356;449;16;8;PP;222
142;05-016-1-0002-U;AVILA;16;AREVALO;1;0002;U;551;238;356;449;16;8;PSOE;138
143;05-016-1-0002-U;AVILA;16;AREVALO;1;0002;U;551;238;356;449;16;8;IU;49
144;05-016-1-0002-U;AVILA;16;AREVALO;1;0002;U;551;238;356;449;16;8;AIAV;13
145;05-016-1-0002-U;AVILA;16;AREVALO;1;0002;U;551;238;356;449;16;8;FE-JONS;2
146;05-016-1-0002-U;AVILA;16;AREVALO;1;0002;U;551;238;356;449;16;8;PB;1
147;05-016-1-0002-U;AVILA;16;AREVALO;1;0002;U;551;238;356;449;16;8;PNC;0
148;05-016-2-0002-A;AVILA;16;AREVALO;2;0002;A;741;250;404;567;19;6;PP;299
149;05-016-2-0002-A;AVILA;16;AREVALO;2;0002;A;741;250;404;567;19;6;PSOE;164
150;05-016-2-0002-A;AVILA;16;AREVALO;2;0002;A;741;250;404;567;19;6;IU;68
151;05-016-2-0002-A;AVILA;16;AREVALO;2;0002;A;741;250;404;567;19;6;AIAV;9
152;05-016-2-0002-A;AVILA;16;AREVALO;2;0002;A;741;250;404;567;19;6;PNC;2
153;05-016-2-0002-A;AVILA;16;AREVALO;2;0002;A;741;250;404;567;19;6;FE-JONS;0
154;05-016-2-0002-A;AVILA;16;AREVALO;2;0002;A;741;250;404;567;19;6;PB;0
155;05-016-2-0002-B;AVILA;16;AREVALO;2;0002;B;770;270;437;612;6;9;PP;349
156;05-016-2-0002-B;AVILA;16;AREVALO;2;0002;B;770;270;437;612;6;9;PSOE;163
157;05-016-2-0002-B;AVILA;16;AREVALO;2;0002;B;770;270;437;612;6;9;IU;65
158;05-016-2-0002-B;AVILA;16;AREVALO;2;0002;B;770;270;437;612;6;9;AIAV;12
159;05-016-2-0002-B;AVILA;16;AREVALO;2;0002;B;770;270;437;612;6;9;FE-JONS;5
160;05-016-2-0002-B;AVILA;16;AREVALO;2;0002;B;770;270;437;612;6;9;PNC;3
161;05-016-2-0002-B;AVILA;16;AREVALO;2;0002;B;770;270;437;612;6;9;PB;0
162;05-016-2-0003-A;AVILA;16;AREVALO;2;0003;A;807;276;440;613;9;16;PP;379
163;05-016-2-0003-A;AVILA;16;AREVALO;2;0003;A;807;276;440;613;9;16;PSOE;130
164;05-016-2-0003-A;AVILA;16;AREVALO;2;0003;A;807;276;440;613;9;16;IU;64
165;05-016-2-0003-A;AVILA;16;AREVALO;2;0003;A;807;276;440;613;9;16;AIAV;14
166;05-016-2-0003-A;AVILA;16;AREVALO;2;0003;A;807;276;440;613;9;16;PNC;1
167;05-016-2-0003-A;AVILA;16;AREVALO;2;0003;A;807;276;440;613;9;16;PB;0
168;05-016-2-0003-A;AVILA;16;AREVALO;2;0003;A;807;276;440;613;9;16;FE-JONS;0
169;05-016-2-0003-B;AVILA;16;AREVALO;2;0003;B;753;250;383;556;8;15;PP;340
170;05-016-2-0003-B;AVILA;16;AREVALO;2;0003;B;753;250;383;556;8;15;PSOE;116
171;05-016-2-0003-B;AVILA;16;AREVALO;2;0003;B;753;250;383;556;8;15;IU;61
172;05-016-2-0003-B;AVILA;16;AREVALO;2;0003;B;753;250;383;556;8;15;AIAV;13
173;05-016-2-0003-B;AVILA;16;AREVALO;2;0003;B;753;250;383;556;8;15;FE-JONS;1
174;05-016-2-0003-B;AVILA;16;AREVALO;2;0003;B;753;250;383;556;8;15;PB;1
175;05-016-2-0003-B;AVILA;16;AREVALO;2;0003;B;753;250;383;556;8;15;PNC;1
176;05-017-1-0001-U;AVILA;17;AVEINTE;1;0001;U;134;63;97;115;0;2;PP;84
177;05-017-1-0001-U;AVILA;17;AVEINTE;1;0001;U;134;63;97;115;0;2;PSOE;16
178;05-017-1-0001-U;AVILA;17;AVEINTE;1;0001;U;134;63;97;115;0;2;IU;8
179;05-017-1-0001-U;AVILA;17;AVEINTE;1;0001;U;134;63;97;115;0;2;AIAV;3
180;05-017-1-0001-U;AVILA;17;AVEINTE;1;0001;U;134;63;97;115;0;2;FE-JONS;2
181;05-017-1-0001-U;AVILA;17;AVEINTE;1;0001;U;134;63;97;115;0;2;PB;0
182;05-017-1-0001-U;AVILA;17;AVEINTE;1;0001;U;134;63;97;115;0;2;PNC;0
183;05-018-1-0001-U;AVILA;18;AVELLANEDA;1;0001;U;44;11;24;30;0;0;PP;30
184;05-018-1-0001-U;AVILA;18;AVELLANEDA;1;0001;U;44;11;24;30;0;0;FE-JONS;0
185;05-018-1-0001-U;AVILA;18;AVELLANEDA;1;0001;U;44;11;24;30;0;0;PB;0
186;05-018-1-0001-U;AVILA;18;AVELLANEDA;1;0001;U;44;11;24;30;0;0;IU;0
187;05-018-1-0001-U;AVILA;18;AVELLANEDA;1;0001;U;44;11;24;30;0;0;AIAV;0
188;05-018-1-0001-U;AVILA;18;AVELLANEDA;1;0001;U;44;11;24;30;0;0;PNC;0
189;05-018-1-0001-U;AVILA;18;AVELLANEDA;1;0001;U;44;11;24;30;0;0;PSOE;0
190;05-019-1-0001-A;AVILA;19;AVILA;1;0001;A;713;278;400;505;5;15;PP;348
191;05-019-1-0001-A;AVILA;19;AVILA;1;0001;A;713;278;400;505;5;15;IU;56
192;05-019-1-0001-A;AVILA;19;AVILA;1;0001;A;713;278;400;505;5;15;PSOE;53
193;05-019-1-0001-A;AVILA;19;AVILA;1;0001;A;713;278;400;505;5;15;AIAV;26
194;05-019-1-0001-A;AVILA;19;AVILA;1;0001;A;713;278;400;505;5;15;PNC;1
195;05-019-1-0001-A;AVILA;19;AVILA;1;0001;A;713;278;400;505;5;15;PB;1
196;05-019-1-0001-A;AVILA;19;AVILA;1;0001;A;713;278;400;505;5;15;FE-JONS;0
197;05-019-1-0001-B;AVILA;19;AVILA;1;0001;B;612;258;352;423;2;10;PP;282
198;05-019-1-0001-B;AVILA;19;AVILA;1;0001;B;612;258;352;423;2;10;IU;54
199;05-019-1-0001-B;AVILA;19;AVILA;1;0001;B;612;258;352;423;2;10;PSOE;48
200;05-019-1-0001-B;AVILA;19;AVILA;1;0001;B;612;258;352;423;2;10;AIAV;23
201;05-019-1-0001-B;AVILA;19;AVILA;1;0001;B;612;258;352;423;2;10;PNC;2
202;05-019-1-0001-B;AVILA;19;AVILA;1;0001;B;612;258;352;423;2;10;FE-JONS;2
203;05-019-1-0001-B;AVILA;19;AVILA;1;0001;B;612;258;352;423;2;10;PB;0
204;05-019-2-0001-A;AVILA;19;AVILA;2;0001;A;751;322;457;577;1;15;PP;446
205;05-019-2-0001-A;AVILA;19;AVILA;2;0001;A;751;322;457;577;1;15;PSOE;50
206;05-019-2-0001-A;AVILA;19;AVILA;2;0001;A;751;322;457;577;1;15;IU;41
207;05-019-2-0001-A;AVILA;19;AVILA;2;0001;A;751;322;457;577;1;15;AIAV;20
208;05-019-2-0001-A;AVILA;19;AVILA;2;0001;A;751;322;457;577;1;15;FE-JONS;2
209;05-019-2-0001-A;AVILA;19;AVILA;2;0001;A;751;322;457;577;1;15;PB;2
210;05-019-2-0001-A;AVILA;19;AVILA;2;0001;A;751;322;457;577;1;15;PNC;0
211;05-019-2-0001-B;AVILA;19;AVILA;2;0001;B;782;338;491;608;6;18;PP;484
212;05-019-2-0001-B;AVILA;19;AVILA;2;0001;B;782;338;491;608;6;18;PSOE;44
213;05-019-2-0001-B;AVILA;19;AVILA;2;0001;B;782;338;491;608;6;18;IU;35
214;05-019-2-0001-B;AVILA;19;AVILA;2;0001;B;782;338;491;608;6;18;AIAV;18
215;05-019-2-0001-B;AVILA;19;AVILA;2;0001;B;782;338;491;608;6;18;PNC;2
216;05-019-2-0001-B;AVILA;19;AVILA;2;0001;B;782;338;491;608;6;18;FE-JONS;1
217;05-019-2-0001-B;AVILA;19;AVILA;2;0001;B;782;338;491;608;6;18;PB;0
218;05-019-3-0001-A;AVILA;19;AVILA;3;0001;A;1045;354;546;719;2;13;PP;452
219;05-019-3-0001-A;AVILA;19;AVILA;3;0001;A;1045;354;546;719;2;13;IU;115
220;05-019-3-0001-A;AVILA;19;AVILA;3;0001;A;1045;354;546;719;2;13;PSOE;102
221;05-019-3-0001-A;AVILA;19;AVILA;3;0001;A;1045;354;546;719;2;13;AIAV;29
222;05-019-3-0001-A;AVILA;19;AVILA;3;0001;A;1045;354;546;719;2;13;PNC;3
223;05-019-3-0001-A;AVILA;19;AVILA;3;0001;A;1045;354;546;719;2;13;PB;2
224;05-019-3-0001-A;AVILA;19;AVILA;3;0001;A;1045;354;546;719;2;13;FE-JONS;1
225;05-019-3-0001-B;AVILA;19;AVILA;3;0001;B;848;303;450;604;5;13;PP;355
226;05-019-3-0001-B;AVILA;19;AVILA;3;0001;B;848;303;450;604;5;13;IU;102
227;05-019-3-0001-B;AVILA;19;AVILA;3;0001;B;848;303;450;604;5;13;PSOE;89
228;05-019-3-0001-B;AVILA;19;AVILA;3;0001;B;848;303;450;604;5;13;AIAV;36
229;05-019-3-0001-B;AVILA;19;AVILA;3;0001;B;848;303;450;604;5;13;PNC;2
230;05-019-3-0001-B;AVILA;19;AVILA;3;0001;B;848;303;450;604;5;13;FE-JONS;2
231;05-019-3-0001-B;AVILA;19;AVILA;3;0001;B;848;303;450;604;5;13;PB;0
232;05-019-4-0001-A;AVILA;19;AVILA;4;0001;A;974;448;544;696;4;11;PP;464
233;05-019-4-0001-A;AVILA;19;AVILA;4;0001;A;974;448;544;696;4;11;PSOE;101
234;05-019-4-0001-A;AVILA;19;AVILA;4;0001;A;974;448;544;696;4;11;IU;68
235;05-019-4-0001-A;AVILA;19;AVILA;4;0001;A;974;448;544;696;4;11;AIAV;44
236;05-019-4-0001-A;AVILA;19;AVILA;4;0001;A;974;448;544;696;4;11;PB;2
237;05-019-4-0001-A;AVILA;19;AVILA;4;0001;A;974;448;544;696;4;11;PNC;2
238;05-019-4-0001-A;AVILA;19;AVILA;4;0001;A;974;448;544;696;4;11;FE-JONS;0
239;05-019-4-0001-B;AVILA;19;AVILA;4;0001;B;255;103;170;197;2;0;PP;121
240;05-019-4-0001-B;AVILA;19;AVILA;4;0001;B;255;103;170;197;2;0;PSOE;40
241;05-019-4-0001-B;AVILA;19;AVILA;4;0001;B;255;103;170;197;2;0;AIAV;21
242;05-019-4-0001-B;AVILA;19;AVILA;4;0001;B;255;103;170;197;2;0;IU;12
243;05-019-4-0001-B;AVILA;19;AVILA;4;0001;B;255;103;170;197;2;0;PB;1
244;05-019-4-0001-B;AVILA;19;AVILA;4;0001;B;255;103;170;197;2;0;PNC;0
245;05-019-4-0001-B;AVILA;19;AVILA;4;0001;B;255;103;170;197;2;0;FE-JONS;0
246;05-019-5-0001-A;AVILA;19;AVILA;5;0001;A;675;292;404;503;4;7;PP;328
247;05-019-5-0001-A;AVILA;19;AVILA;5;0001;A;675;292;404;503;4;7;IU;74
248;05-019-5-0001-A;AVILA;19;AVILA;5;0001;A;675;292;404;503;4;7;PSOE;67
249;05-019-5-0001-A;AVILA;19;AVILA;5;0001;A;675;292;404;503;4;7;AIAV;17
250;05-019-5-0001-A;AVILA;19;AVILA;5;0001;A;675;292;404;503;4;7;PNC;4
251;05-019-5-0001-A;AVILA;19;AVILA;5;0001;A;675;292;404;503;4;7;FE-JONS;2
252;05-019-5-0001-A;AVILA;19;AVILA;5;0001;A;675;292;404;503;4;7;PB;0
253;05-019-5-0001-B;AVILA;19;AVILA;5;0001;B;818;343;473;574;5;11;PP;398
254;05-019-5-0001-B;AVILA;19;AVILA;5;0001;B;818;343;473;574;5;11;PSOE;74
255;05-019-5-0001-B;AVILA;19;AVILA;5;0001;B;818;343;473;574;5;11;IU;65
