Código.de.mesa;Provincia;Código.municipio;Municipio;Distrito;Sección;Mesa;Censo;Primer.Avance;Segundo.Avance;Total.Votantes;Votos.Nulos;Votos.Blanco;Partido;Nº.Votos
59;05-013-1-001-U;AVILA;13;EL ARENAL;1;1;U;931;490;693;769;5;11;IU;23
60;05-013-1-001-U;AVILA;13;EL ARENAL;1;1;U;931;490;693;769;5;11;URCL;2
61;05-013-1-001-U;AVILA;13;EL ARENAL;1;1;U;931;490;693;769;5;11;PAE-I;1
62;05-013-1-001-U;AVILA;13;EL ARENAL;1;1;U;931;490;693;769;5;11;FE-JONS;0
63;05-013-1-001-U;AVILA;13;EL ARENAL;1;1;U;931;490;693;769;5;11;PNC;0
64;05-014-1-001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;783;365;533;602;10;16;PP;426
65;05-014-1-001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;783;365;533;602;10;16;PSOE;111
66;05-014-1-001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;783;365;533;602;10;16;IU;30
67;05-014-1-001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;783;365;533;602;10;16;PNC;3
68;05-014-1-001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;783;365;533;602;10;16;PAE-I;3
69;05-014-1-001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;783;365;533;602;10;16;URCL;2
70;05-014-1-001-A;AVILA;14;ARENAS DE SAN PEDRO;1;1;A;783;365;533;602;10;16;FE-JONS;1
71;05-014-1-001-B;AVILA;14;ARENAS DE SAN PEDRO;1;1;B;800;335;489;599;7;12;PP;420
72;05-014-1-001-B;AVILA;14;ARENAS DE SAN PEDRO;1;1;B;800;335;489;599;7;12;PSOE;121
73;05-014-1-001-B;AVILA;14;ARENAS DE SAN PEDRO;1;1;B;800;335;489;599;7;12;IU;34
74;05-014-1-001-B;AVILA;14;ARENAS DE SAN PEDRO;1;1;B;800;335;489;599;7;12;PAE-I;2
75;05-014-1-001-B;AVILA;14;ARENAS DE SAN PEDRO;1;1;B;800;335;489;599;7;12;PNC;2
76;05-014-1-001-B;AVILA;14;ARENAS DE SAN PEDRO;1;1;B;800;335;489;599;7;12;URCL;1
77;05-014-1-001-B;AVILA;14;ARENAS DE SAN PEDRO;1;1;B;800;335;489;599;7;12;FE-JONS;0
78;05-014-2-001-U;AVILA;14;ARENAS DE SAN PEDRO;2;1;U;656;303;427;501;6;8;PP;325
79;05-014-2-001-U;AVILA;14;ARENAS DE SAN PEDRO;2;1;U;656;303;427;501;6;8;PSOE;132
80;05-014-2-001-U;AVILA;14;ARENAS DE SAN PEDRO;2;1;U;656;303;427;501;6;8;IU;30
81;05-014-2-001-U;AVILA;14;ARENAS DE SAN PEDRO;2;1;U;656;303;427;501;6;8;PAE-I;0
82;05-014-2-001-U;AVILA;14;ARENAS DE SAN PEDRO;2;1;U;656;303;427;501;6;8;FE-JONS;0
83;05-014-2-001-U;AVILA;14;ARENAS DE SAN PEDRO;2;1;U;656;303;427;501;6;8;PNC;0
84;05-014-2-001-U;AVILA;14;ARENAS DE SAN PEDRO;2;1;U;656;303;427;501;6;8;URCL;0
85;05-014-3-001-U;AVILA;14;ARENAS DE SAN PEDRO;3;1;U;888;351;540;672;7;12;PP;362
86;05-014-3-001-U;AVILA;14;ARENAS DE SAN PEDRO;3;1;U;888;351;540;672;7;12;PSOE;263
87;05-014-3-001-U;AVILA;14;ARENAS DE SAN PEDRO;3;1;U;888;351;540;672;7;12;IU;27
88;05-014-3-001-U;AVILA;14;ARENAS DE SAN PEDRO;3;1;U;888;351;540;672;7;12;PNC;1
89;05-014-3-001-U;AVILA;14;ARENAS DE SAN PEDRO;3;1;U;888;351;540;672;7;12;URCL;0
90;05-014-3-001-U;AVILA;14;ARENAS DE SAN PEDRO;3;1;U;888;351;540;672;7;12;PAE-I;0
91;05-014-3-001-U;AVILA;14;ARENAS DE SAN PEDRO;3;1;U;888;351;540;672;7;12;FE-JONS;0
92;05-014-1-002-U;AVILA;14;ARENAS DE SAN PEDRO;1;2;U;750;418;530;594;2;4;PP;332
93;05-014-1-002-U;AVILA;14;ARENAS DE SAN PEDRO;1;2;U;750;418;530;594;2;4;PSOE;222
94;05-014-1-002-U;AVILA;14;ARENAS DE SAN PEDRO;1;2;U;750;418;530;594;2;4;IU;31
95;05-014-1-002-U;AVILA;14;ARENAS DE SAN PEDRO;1;2;U;750;418;530;594;2;4;PAE-I;2
96;05-014-1-002-U;AVILA;14;ARENAS DE SAN PEDRO;1;2;U;750;418;530;594;2;4;URCL;1
97;05-014-1-002-U;AVILA;14;ARENAS DE SAN PEDRO;1;2;U;750;418;530;594;2;4;FE-JONS;0
98;05-014-1-002-U;AVILA;14;ARENAS DE SAN PEDRO;1;2;U;750;418;530;594;2;4;PNC;0
99;05-014-2-002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;685;336;465;532;8;6;PP;348
100;05-014-2-002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;685;336;465;532;8;6;PSOE;132
101;05-014-2-002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;685;336;465;532;8;6;IU;36
102;05-014-2-002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;685;336;465;532;8;6;PAE-I;2
103;05-014-2-002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;685;336;465;532;8;6;URCL;0
104;05-014-2-002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;685;336;465;532;8;6;FE-JONS;0
105;05-014-2-002-A;AVILA;14;ARENAS DE SAN PEDRO;2;2;A;685;336;465;532;8;6;PNC;0
