Código.de.mesa;Provincia;Código..municipio;Municipio;Distrito;Sección;Mesa;Censo;Primer.Avance;Segundo.Avance;Total.Votantes;Votos.Nulos;Votos.Blanco;Partido;Nº.Votos
2987;05-218-1-001-U;AVILA;218;SAN MIGUEL DE SERREZUELA;1;1;U;101;39;60;77;1;0;XAV;1
2988;05-218-1-001-U;AVILA;218;SAN MIGUEL DE SERREZUELA;1;1;U;101;39;60;77;1;0;PACMA;0
2989;05-218-1-001-U;AVILA;218;SAN MIGUEL DE SERREZUELA;1;1;U;101;39;60;77;1;0;PCAS;0
2990;05-218-1-001-U;AVILA;218;SAN MIGUEL DE SERREZUELA;1;1;U;101;39;60;77;1;0;PYC(ANULADA);0
2991;05-219-1-001-U;AVILA;219;SAN PASCUAL;1;1;U;30;14;16;24;1;0;PP;11
2992;05-219-1-001-U;AVILA;219;SAN PASCUAL;1;1;U;30;14;16;24;1;0;PSOE;6
2993;05-219-1-001-U;AVILA;219;SAN PASCUAL;1;1;U;30;14;16;24;1;0;VOX;5
2994;05-219-1-001-U;AVILA;219;SAN PASCUAL;1;1;U;30;14;16;24;1;0;XAV;1
2995;05-219-1-001-U;AVILA;219;SAN PASCUAL;1;1;U;30;14;16;24;1;0;PCAS;0
2996;05-219-1-001-U;AVILA;219;SAN PASCUAL;1;1;U;30;14;16;24;1;0;Podemos;0
2997;05-219-1-001-U;AVILA;219;SAN PASCUAL;1;1;U;30;14;16;24;1;0;FEdelasJONS;0
2998;05-219-1-001-U;AVILA;219;SAN PASCUAL;1;1;U;30;14;16;24;1;0;Cs;0
2999;05-219-1-001-U;AVILA;219;SAN PASCUAL;1;1;U;30;14;16;24;1;0;PYC(ANULADA);0
3000;05-219-1-001-U;AVILA;219;SAN PASCUAL;1;1;U;30;14;16;24;1;0;PACMA;0
3001;05-220-1-001-U;AVILA;220;SAN PEDRO DEL ARROYO;1;1;U;361;144;224;263;2;1;PP;114
3002;05-220-1-001-U;AVILA;220;SAN PEDRO DEL ARROYO;1;1;U;361;144;224;263;2;1;VOX;60
3003;05-220-1-001-U;AVILA;220;SAN PEDRO DEL ARROYO;1;1;U;361;144;224;263;2;1;PSOE;49
3004;05-220-1-001-U;AVILA;220;SAN PEDRO DEL ARROYO;1;1;U;361;144;224;263;2;1;XAV;29
3005;05-220-1-001-U;AVILA;220;SAN PEDRO DEL ARROYO;1;1;U;361;144;224;263;2;1;Cs;5
3006;05-220-1-001-U;AVILA;220;SAN PEDRO DEL ARROYO;1;1;U;361;144;224;263;2;1;Podemos;3
3007;05-220-1-001-U;AVILA;220;SAN PEDRO DEL ARROYO;1;1;U;361;144;224;263;2;1;PYC(ANULADA);0
3008;05-220-1-001-U;AVILA;220;SAN PEDRO DEL ARROYO;1;1;U;361;144;224;263;2;1;PCAS;0
3009;05-220-1-001-U;AVILA;220;SAN PEDRO DEL ARROYO;1;1;U;361;144;224;263;2;1;FEdelasJONS;0
3010;05-220-1-001-U;AVILA;220;SAN PEDRO DEL ARROYO;1;1;U;361;144;224;263;2;1;PACMA;0
3011;05-221-1-001-U;AVILA;221;SANTA CRUZ DEL VALLE;1;1;U;310;92;158;187;1;0;PP;69
3012;05-221-1-001-U;AVILA;221;SANTA CRUZ DEL VALLE;1;1;U;310;92;158;187;1;0;PSOE;51
3013;05-221-1-001-U;AVILA;221;SANTA CRUZ DEL VALLE;1;1;U;310;92;158;187;1;0;Podemos;26
3014;05-221-1-001-U;AVILA;221;SANTA CRUZ DEL VALLE;1;1;U;310;92;158;187;1;0;VOX;24
3015;05-221-1-001-U;AVILA;221;SANTA CRUZ DEL VALLE;1;1;U;310;92;158;187;1;0;XAV;14
3016;05-221-1-001-U;AVILA;221;SANTA CRUZ DEL VALLE;1;1;U;310;92;158;187;1;0;PCAS;1
3017;05-221-1-001-U;AVILA;221;SANTA CRUZ DEL VALLE;1;1;U;310;92;158;187;1;0;Cs;1
3018;05-221-1-001-U;AVILA;221;SANTA CRUZ DEL VALLE;1;1;U;310;92;158;187;1;0;FEdelasJONS;0
3019;05-221-1-001-U;AVILA;221;SANTA CRUZ DEL VALLE;1;1;U;310;92;158;187;1;0;PYC(ANULADA);0
3020;05-221-1-001-U;AVILA;221;SANTA CRUZ DEL VALLE;1;1;U;310;92;158;187;1;0;PACMA;0
3021;05-222-1-001-U;AVILA;222;SANTA CRUZ DE PINARES;1;1;U;151;56;86;94;0;1;PP;34
3022;05-222-1-001-U;AVILA;222;SANTA CRUZ DE PINARES;1;1;U;151;56;86;94;0;1;XAV;20
3023;05-222-1-001-U;AVILA;222;SANTA CRUZ DE PINARES;1;1;U;151;56;86;94;0;1;VOX;18
3024;05-222-1-001-U;AVILA;222;SANTA CRUZ DE PINARES;1;1;U;151;56;86;94;0;1;PSOE;17
3025;05-222-1-001-U;AVILA;222;SANTA CRUZ DE PINARES;1;1;U;151;56;86;94;0;1;Podemos;3
3026;05-222-1-001-U;AVILA;222;SANTA CRUZ DE PINARES;1;1;U;151;56;86;94;0;1;Cs;1
3027;05-222-1-001-U;AVILA;222;SANTA CRUZ DE PINARES;1;1;U;151;56;86;94;0;1;PYC(ANULADA);0
3028;05-222-1-001-U;AVILA;222;SANTA CRUZ DE PINARES;1;1;U;151;56;86;94;0;1;PCAS;0
3029;05-222-1-001-U;AVILA;222;SANTA CRUZ DE PINARES;1;1;U;151;56;86;94;0;1;PACMA;0
3030;05-222-1-001-U;AVILA;222;SANTA CRUZ DE PINARES;1;1;U;151;56;86;94;0;1;FEdelasJONS;0
3031;05-224-1-001-U;AVILA;224;SANTA MARIA DEL ARROYO;1;1;U;102;46;69;81;0;3;PP;29
3032;05-224-1-001-U;AVILA;224;SANTA MARIA DEL ARROYO;1;1;U;102;46;69;81;0;3;XAV;25
3033;05-224-1-001-U;AVILA;224;SANTA MARIA DEL ARROYO;1;1;U;102;46;69;81;0;3;VOX;13
3034;05-224-1-001-U;AVILA;224;SANTA MARIA DEL ARROYO;1;1;U;102;46;69;81;0;3;PSOE;6
3035;05-224-1-001-U;AVILA;224;SANTA MARIA DEL ARROYO;1;1;U;102;46;69;81;0;3;Podemos;3
3036;05-224-1-001-U;AVILA;224;SANTA MARIA DEL ARROYO;1;1;U;102;46;69;81;0;3;Cs;2
3037;05-224-1-001-U;AVILA;224;SANTA MARIA DEL ARROYO;1;1;U;102;46;69;81;0;3;PYC(ANULADA);0
3038;05-224-1-001-U;AVILA;224;SANTA MARIA DEL ARROYO;1;1;U;102;46;69;81;0;3;PCAS;0
3039;05-224-1-001-U;AVILA;224;SANTA MARIA DEL ARROYO;1;1;U;102;46;69;81;0;3;FEdelasJONS;0
3040;05-224-1-001-U;AVILA;224;SANTA MARIA DEL ARROYO;1;1;U;102;46;69;81;0;3;PACMA;0
3041;05-225-1-001-U;AVILA;225;SANTA MARIA DEL BERROCAL;1;1;U;342;123;199;230;1;3;PP;105
3042;05-225-1-001-U;AVILA;225;SANTA MARIA DEL BERROCAL;1;1;U;342;123;199;230;1;3;PSOE;41
3043;05-225-1-001-U;AVILA;225;SANTA MARIA DEL BERROCAL;1;1;U;342;123;199;230;1;3;VOX;33
3044;05-225-1-001-U;AVILA;225;SANTA MARIA DEL BERROCAL;1;1;U;342;123;199;230;1;3;XAV;27
3045;05-225-1-001-U;AVILA;225;SANTA MARIA DEL BERROCAL;1;1;U;342;123;199;230;1;3;Podemos;13
3046;05-225-1-001-U;AVILA;225;SANTA MARIA DEL BERROCAL;1;1;U;342;123;199;230;1;3;Cs;7
3047;05-225-1-001-U;AVILA;225;SANTA MARIA DEL BERROCAL;1;1;U;342;123;199;230;1;3;PCAS;0
3048;05-225-1-001-U;AVILA;225;SANTA MARIA DEL BERROCAL;1;1;U;342;123;199;230;1;3;FEdelasJONS;0
3049;05-225-1-001-U;AVILA;225;SANTA MARIA DEL BERROCAL;1;1;U;342;123;199;230;1;3;PYC(ANULADA);0
3050;05-225-1-001-U;AVILA;225;SANTA MARIA DEL BERROCAL;1;1;U;342;123;199;230;1;3;PACMA;0
3051;05-226-1-001-U;AVILA;226;SANTA MARIA DE LOS CABALLEROS;1;1;U;57;16;20;35;1;0;PP;19
3052;05-226-1-001-U;AVILA;226;SANTA MARIA DE LOS CABALLEROS;1;1;U;57;16;20;35;1;0;PSOE;7
3053;05-226-1-001-U;AVILA;226;SANTA MARIA DE LOS CABALLEROS;1;1;U;57;16;20;35;1;0;VOX;6
3054;05-226-1-001-U;AVILA;226;SANTA MARIA DE LOS CABALLEROS;1;1;U;57;16;20;35;1;0;Cs;1
3055;05-226-1-001-U;AVILA;226;SANTA MARIA DE LOS CABALLEROS;1;1;U;57;16;20;35;1;0;XAV;1
3056;05-226-1-001-U;AVILA;226;SANTA MARIA DE LOS CABALLEROS;1;1;U;57;16;20;35;1;0;PYC(ANULADA);0
3057;05-226-1-001-U;AVILA;226;SANTA MARIA DE LOS CABALLEROS;1;1;U;57;16;20;35;1;0;PCAS;0
3058;05-226-1-001-U;AVILA;226;SANTA MARIA DE LOS CABALLEROS;1;1;U;57;16;20;35;1;0;Podemos;0
3059;05-226-1-001-U;AVILA;226;SANTA MARIA DE LOS CABALLEROS;1;1;U;57;16;20;35;1;0;PACMA;0
3060;05-226-1-001-U;AVILA;226;SANTA MARIA DE LOS CABALLEROS;1;1;U;57;16;20;35;1;0;FEdelasJONS;0
3061;05-227-1-001-U;AVILA;227;SANTA MARIA DEL TIETAR;1;1;U;385;139;178;214;6;2;PP;81
3062;05-227-1-001-U;AVILA;227;SANTA MARIA DEL TIETAR;1;1;U;385;139;178;214;6;2;PSOE;52
3063;05-227-1-001-U;AVILA;227;SANTA MARIA DEL TIETAR;1;1;U;385;139;178;214;6;2;VOX;38
3064;05-227-1-001-U;AVILA;227;SANTA MARIA DEL TIETAR;1;1;U;385;139;178;214;6;2;Podemos;15
3065;05-227-1-001-U;AVILA;227;SANTA MARIA DEL TIETAR;1;1;U;385;139;178;214;6;2;XAV;14
3066;05-227-1-001-U;AVILA;227;SANTA MARIA DEL TIETAR;1;1;U;385;139;178;214;6;2;Cs;3
3067;05-227-1-001-U;AVILA;227;SANTA MARIA DEL TIETAR;1;1;U;385;139;178;214;6;2;PACMA;2
3068;05-227-1-001-U;AVILA;227;SANTA MARIA DEL TIETAR;1;1;U;385;139;178;214;6;2;FEdelasJONS;1
3069;05-227-1-001-U;AVILA;227;SANTA MARIA DEL TIETAR;1;1;U;385;139;178;214;6;2;PCAS;0
3070;05-227-1-001-U;AVILA;227;SANTA MARIA DEL TIETAR;1;1;U;385;139;178;214;6;2;PYC(ANULADA);0
3071;05-228-1-001-U;AVILA;228;SANTIAGO DEL COLLADO;1;1;U;175;66;86;103;2;0;PP;69
3072;05-228-1-001-U;AVILA;228;SANTIAGO DEL COLLADO;1;1;U;175;66;86;103;2;0;XAV;15
3073;05-228-1-001-U;AVILA;228;SANTIAGO DEL COLLADO;1;1;U;175;66;86;103;2;0;PSOE;8
3074;05-228-1-001-U;AVILA;228;SANTIAGO DEL COLLADO;1;1;U;175;66;86;103;2;0;VOX;7
3075;05-228-1-001-U;AVILA;228;SANTIAGO DEL COLLADO;1;1;U;175;66;86;103;2;0;Podemos;1
3076;05-228-1-001-U;AVILA;228;SANTIAGO DEL COLLADO;1;1;U;175;66;86;103;2;0;Cs;1
3077;05-228-1-001-U;AVILA;228;SANTIAGO DEL COLLADO;1;1;U;175;66;86;103;2;0;PCAS;0
3078;05-228-1-001-U;AVILA;228;SANTIAGO DEL COLLADO;1;1;U;175;66;86;103;2;0;PACMA;0
3079;05-228-1-001-U;AVILA;228;SANTIAGO DEL COLLADO;1;1;U;175;66;86;103;2;0;FEdelasJONS;0
3080;05-228-1-001-U;AVILA;228;SANTIAGO DEL COLLADO;1;1;U;175;66;86;103;2;0;PYC(ANULADA);0
3081;05-229-1-001-U;AVILA;229;SANTO DOMINGO DE LAS POSADAS;1;1;U;73;35;47;59;0;1;PP;22
3082;05-229-1-001-U;AVILA;229;SANTO DOMINGO DE LAS POSADAS;1;1;U;73;35;47;59;0;1;VOX;17
3083;05-229-1-001-U;AVILA;229;SANTO DOMINGO DE LAS POSADAS;1;1;U;73;35;47;59;0;1;XAV;13
3084;05-229-1-001-U;AVILA;229;SANTO DOMINGO DE LAS POSADAS;1;1;U;73;35;47;59;0;1;PSOE;5
3085;05-229-1-001-U;AVILA;229;SANTO DOMINGO DE LAS POSADAS;1;1;U;73;35;47;59;0;1;PACMA;1
3086;05-229-1-001-U;AVILA;229;SANTO DOMINGO DE LAS POSADAS;1;1;U;73;35;47;59;0;1;Cs;0
3087;05-229-1-001-U;AVILA;229;SANTO DOMINGO DE LAS POSADAS;1;1;U;73;35;47;59;0;1;Podemos;0
3088;05-229-1-001-U;AVILA;229;SANTO DOMINGO DE LAS POSADAS;1;1;U;73;35;47;59;0;1;PCAS;0
3089;05-229-1-001-U;AVILA;229;SANTO DOMINGO DE LAS POSADAS;1;1;U;73;35;47;59;0;1;FEdelasJONS;0
3090;05-229-1-001-U;AVILA;229;SANTO DOMINGO DE LAS POSADAS;1;1;U;73;35;47;59;0;1;PYC(ANULADA);0
3091;05-230-1-001-U;AVILA;230;SANTO TOME DE ZABARCOS;1;1;U;72;31;54;59;0;2;PP;33
3092;05-230-1-001-U;AVILA;230;SANTO TOME DE ZABARCOS;1;1;U;72;31;54;59;0;2;VOX;11
3093;05-230-1-001-U;AVILA;230;SANTO TOME DE ZABARCOS;1;1;U;72;31;54;59;0;2;XAV;9
3094;05-230-1-001-U;AVILA;230;SANTO TOME DE ZABARCOS;1;1;U;72;31;54;59;0;2;PSOE;3
3095;05-230-1-001-U;AVILA;230;SANTO TOME DE ZABARCOS;1;1;U;72;31;54;59;0;2;Cs;1
3096;05-230-1-001-U;AVILA;230;SANTO TOME DE ZABARCOS;1;1;U;72;31;54;59;0;2;FEdelasJONS;0
3097;05-230-1-001-U;AVILA;230;SANTO TOME DE ZABARCOS;1;1;U;72;31;54;59;0;2;PYC(ANULADA);0
3098;05-230-1-001-U;AVILA;230;SANTO TOME DE ZABARCOS;1;1;U;72;31;54;59;0;2;Podemos;0
3099;05-230-1-001-U;AVILA;230;SANTO TOME DE ZABARCOS;1;1;U;72;31;54;59;0;2;PCAS;0
3100;05-230-1-001-U;AVILA;230;SANTO TOME DE ZABARCOS;1;1;U;72;31;54;59;0;2;PACMA;0
3101;05-231-1-001-U;AVILA;231;SAN VICENTE DE AREVALO;1;1;U;158;69;100;116;0;0;PP;62
3102;05-231-1-001-U;AVILA;231;SAN VICENTE DE AREVALO;1;1;U;158;69;100;116;0;0;PSOE;25
3103;05-231-1-001-U;AVILA;231;SAN VICENTE DE AREVALO;1;1;U;158;69;100;116;0;0;VOX;24
3104;05-231-1-001-U;AVILA;231;SAN VICENTE DE AREVALO;1;1;U;158;69;100;116;0;0;XAV;3
3105;05-231-1-001-U;AVILA;231;SAN VICENTE DE AREVALO;1;1;U;158;69;100;116;0;0;Cs;2
3106;05-231-1-001-U;AVILA;231;SAN VICENTE DE AREVALO;1;1;U;158;69;100;116;0;0;FEdelasJONS;0
3107;05-231-1-001-U;AVILA;231;SAN VICENTE DE AREVALO;1;1;U;158;69;100;116;0;0;PYC(ANULADA);0
3108;05-231-1-001-U;AVILA;231;SAN VICENTE DE AREVALO;1;1;U;158;69;100;116;0;0;PCAS;0
3109;05-231-1-001-U;AVILA;231;SAN VICENTE DE AREVALO;1;1;U;158;69;100;116;0;0;Podemos;0
3110;05-231-1-001-U;AVILA;231;SAN VICENTE DE AREVALO;1;1;U;158;69;100;116;0;0;PACMA;0
3111;05-232-1-001-U;AVILA;232;LA SERRADA;1;1;U;112;45;73;80;1;3;XAV;26
3112;05-232-1-001-U;AVILA;232;LA SERRADA;1;1;U;112;45;73;80;1;3;PP;21
3113;05-232-1-001-U;AVILA;232;LA SERRADA;1;1;U;112;45;73;80;1;3;VOX;13
3114;05-232-1-001-U;AVILA;232;LA SERRADA;1;1;U;112;45;73;80;1;3;PSOE;9
3115;05-232-1-001-U;AVILA;232;LA SERRADA;1;1;U;112;45;73;80;1;3;Cs;3
3116;05-232-1-001-U;AVILA;232;LA SERRADA;1;1;U;112;45;73;80;1;3;Podemos;2
3117;05-232-1-001-U;AVILA;232;LA SERRADA;1;1;U;112;45;73;80;1;3;PACMA;2
3118;05-232-1-001-U;AVILA;232;LA SERRADA;1;1;U;112;45;73;80;1;3;FEdelasJONS;0
3119;05-232-1-001-U;AVILA;232;LA SERRADA;1;1;U;112;45;73;80;1;3;PYC(ANULADA);0
3120;05-232-1-001-U;AVILA;232;LA SERRADA;1;1;U;112;45;73;80;1;3;PCAS;0
3121;05-233-1-001-U;AVILA;233;SERRANILLOS;1;1;U;212;71;140;166;0;0;PP;78
3122;05-233-1-001-U;AVILA;233;SERRANILLOS;1;1;U;212;71;140;166;0;0;PSOE;35
3123;05-233-1-001-U;AVILA;233;SERRANILLOS;1;1;U;212;71;140;166;0;0;XAV;31
3124;05-233-1-001-U;AVILA;233;SERRANILLOS;1;1;U;212;71;140;166;0;0;VOX;22
3125;05-233-1-001-U;AVILA;233;SERRANILLOS;1;1;U;212;71;140;166;0;0;Podemos;0
3126;05-233-1-001-U;AVILA;233;SERRANILLOS;1;1;U;212;71;140;166;0;0;PCAS;0
3127;05-233-1-001-U;AVILA;233;SERRANILLOS;1;1;U;212;71;140;166;0;0;PACMA;0
3128;05-233-1-001-U;AVILA;233;SERRANILLOS;1;1;U;212;71;140;166;0;0;PYC(ANULADA);0
3129;05-233-1-001-U;AVILA;233;SERRANILLOS;1;1;U;212;71;140;166;0;0;Cs;0
3130;05-233-1-001-U;AVILA;233;SERRANILLOS;1;1;U;212;71;140;166;0;0;FEdelasJONS;0
3131;05-234-1-001-U;AVILA;234;SIGERES;1;1;U;42;23;29;39;0;0;PP;21
3132;05-234-1-001-U;AVILA;234;SIGERES;1;1;U;42;23;29;39;0;0;VOX;6
3133;05-234-1-001-U;AVILA;234;SIGERES;1;1;U;42;23;29;39;0;0;XAV;6
3134;05-234-1-001-U;AVILA;234;SIGERES;1;1;U;42;23;29;39;0;0;PSOE;5
3135;05-234-1-001-U;AVILA;234;SIGERES;1;1;U;42;23;29;39;0;0;FEdelasJONS;1
3136;05-234-1-001-U;AVILA;234;SIGERES;1;1;U;42;23;29;39;0;0;Cs;0
3137;05-234-1-001-U;AVILA;234;SIGERES;1;1;U;42;23;29;39;0;0;PCAS;0
3138;05-234-1-001-U;AVILA;234;SIGERES;1;1;U;42;23;29;39;0;0;Podemos;0
3139;05-234-1-001-U;AVILA;234;SIGERES;1;1;U;42;23;29;39;0;0;PYC(ANULADA);0
3140;05-234-1-001-U;AVILA;234;SIGERES;1;1;U;42;23;29;39;0;0;PACMA;0
3141;05-235-1-001-U;AVILA;235;SINLABAJOS;1;1;U;140;47;78;88;2;5;PP;33
3142;05-235-1-001-U;AVILA;235;SINLABAJOS;1;1;U;140;47;78;88;2;5;PSOE;24
3143;05-235-1-001-U;AVILA;235;SINLABAJOS;1;1;U;140;47;78;88;2;5;VOX;14
3144;05-235-1-001-U;AVILA;235;SINLABAJOS;1;1;U;140;47;78;88;2;5;Cs;6
3145;05-235-1-001-U;AVILA;235;SINLABAJOS;1;1;U;140;47;78;88;2;5;Podemos;2
3146;05-235-1-001-U;AVILA;235;SINLABAJOS;1;1;U;140;47;78;88;2;5;PCAS;1
3147;05-235-1-001-U;AVILA;235;SINLABAJOS;1;1;U;140;47;78;88;2;5;XAV;1
3148;05-235-1-001-U;AVILA;235;SINLABAJOS;1;1;U;140;47;78;88;2;5;PACMA;0
3149;05-235-1-001-U;AVILA;235;SINLABAJOS;1;1;U;140;47;78;88;2;5;FEdelasJONS;0
3150;05-235-1-001-U;AVILA;235;SINLABAJOS;1;1;U;140;47;78;88;2;5;PYC(ANULADA);0
3151;05-236-1-001-U;AVILA;236;SOLANA DE AVILA;1;1;U;104;36;51;64;2;0;PSOE;20
3152;05-236-1-001-U;AVILA;236;SOLANA DE AVILA;1;1;U;104;36;51;64;2;0;PP;13
3153;05-236-1-001-U;AVILA;236;SOLANA DE AVILA;1;1;U;104;36;51;64;2;0;Podemos;9
3154;05-236-1-001-U;AVILA;236;SOLANA DE AVILA;1;1;U;104;36;51;64;2;0;VOX;9
3155;05-236-1-001-U;AVILA;236;SOLANA DE AVILA;1;1;U;104;36;51;64;2;0;XAV;7
3156;05-236-1-001-U;AVILA;236;SOLANA DE AVILA;1;1;U;104;36;51;64;2;0;Cs;3
3157;05-236-1-001-U;AVILA;236;SOLANA DE AVILA;1;1;U;104;36;51;64;2;0;PCAS;1
3158;05-236-1-001-U;AVILA;236;SOLANA DE AVILA;1;1;U;104;36;51;64;2;0;PYC(ANULADA);0
3159;05-236-1-001-U;AVILA;236;SOLANA DE AVILA;1;1;U;104;36;51;64;2;0;FEdelasJONS;0
3160;05-236-1-001-U;AVILA;236;SOLANA DE AVILA;1;1;U;104;36;51;64;2;0;PACMA;0
3161;05-237-1-001-U;AVILA;237;SOLANA DE RIOALMAR;1;1;U;150;78;106;121;3;1;PP;68
3162;05-237-1-001-U;AVILA;237;SOLANA DE RIOALMAR;1;1;U;150;78;106;121;3;1;VOX;27
3163;05-237-1-001-U;AVILA;237;SOLANA DE RIOALMAR;1;1;U;150;78;106;121;3;1;XAV;12
3164;05-237-1-001-U;AVILA;237;SOLANA DE RIOALMAR;1;1;U;150;78;106;121;3;1;PSOE;7
3165;05-237-1-001-U;AVILA;237;SOLANA DE RIOALMAR;1;1;U;150;78;106;121;3;1;Cs;3
3166;05-237-1-001-U;AVILA;237;SOLANA DE RIOALMAR;1;1;U;150;78;106;121;3;1;Podemos;0
3167;05-237-1-001-U;AVILA;237;SOLANA DE RIOALMAR;1;1;U;150;78;106;121;3;1;PACMA;0
3168;05-237-1-001-U;AVILA;237;SOLANA DE RIOALMAR;1;1;U;150;78;106;121;3;1;FEdelasJONS;0
3169;05-237-1-001-U;AVILA;237;SOLANA DE RIOALMAR;1;1;U;150;78;106;121;3;1;PCAS;0
3170;05-237-1-001-U;AVILA;237;SOLANA DE RIOALMAR;1;1;U;150;78;106;121;3;1;PYC(ANULADA);0
3171;05-238-1-001-U;AVILA;238;SOLOSANCHO;1;1;U;712;265;420;496;5;3;PP;219
3172;05-238-1-001-U;AVILA;238;SOLOSANCHO;1;1;U;712;265;420;496;5;3;PSOE;112
3173;05-238-1-001-U;AVILA;238;SOLOSANCHO;1;1;U;712;265;420;496;5;3;XAV;77
3174;05-238-1-001-U;AVILA;238;SOLOSANCHO;1;1;U;712;265;420;496;5;3;VOX;53
3175;05-238-1-001-U;AVILA;238;SOLOSANCHO;1;1;U;712;265;420;496;5;3;Podemos;18
3176;05-238-1-001-U;AVILA;238;SOLOSANCHO;1;1;U;712;265;420;496;5;3;Cs;8
3177;05-238-1-001-U;AVILA;238;SOLOSANCHO;1;1;U;712;265;420;496;5;3;PACMA;1
3178;05-238-1-001-U;AVILA;238;SOLOSANCHO;1;1;U;712;265;420;496;5;3;PCAS;0
3179;05-238-1-001-U;AVILA;238;SOLOSANCHO;1;1;U;712;265;420;496;5;3;PYC(ANULADA);0
3180;05-238-1-001-U;AVILA;238;SOLOSANCHO;1;1;U;712;265;420;496;5;3;FEdelasJONS;0
3181;05-239-1-001-U;AVILA;239;SOTALBO;1;1;U;218;81;126;158;0;0;VOX;45
3182;05-239-1-001-U;AVILA;239;SOTALBO;1;1;U;218;81;126;158;0;0;XAV;42
3183;05-239-1-001-U;AVILA;239;SOTALBO;1;1;U;218;81;126;158;0;0;PP;38
3184;05-239-1-001-U;AVILA;239;SOTALBO;1;1;U;218;81;126;158;0;0;PSOE;28
3185;05-239-1-001-U;AVILA;239;SOTALBO;1;1;U;218;81;126;158;0;0;Cs;2
3186;05-239-1-001-U;AVILA;239;SOTALBO;1;1;U;218;81;126;158;0;0;Podemos;1
3187;05-239-1-001-U;AVILA;239;SOTALBO;1;1;U;218;81;126;158;0;0;PACMA;1
3188;05-239-1-001-U;AVILA;239;SOTALBO;1;1;U;218;81;126;158;0;0;FEdelasJONS;1
3189;05-239-1-001-U;AVILA;239;SOTALBO;1;1;U;218;81;126;158;0;0;PCAS;0
3190;05-239-1-001-U;AVILA;239;SOTALBO;1;1;U;218;81;126;158;0;0;PYC(ANULADA);0
3191;05-240-1-001-A;AVILA;240;SOTILLO DE LA ADRADA;1;1;A;811;212;337;390;4;1;PP;146
3192;05-240-1-001-A;AVILA;240;SOTILLO DE LA ADRADA;1;1;A;811;212;337;390;4;1;PSOE;93
3193;05-240-1-001-A;AVILA;240;SOTILLO DE LA ADRADA;1;1;A;811;212;337;390;4;1;VOX;62
3194;05-240-1-001-A;AVILA;240;SOTILLO DE LA ADRADA;1;1;A;811;212;337;390;4;1;XAV;61
3195;05-240-1-001-A;AVILA;240;SOTILLO DE LA ADRADA;1;1;A;811;212;337;390;4;1;Podemos;12
3196;05-240-1-001-A;AVILA;240;SOTILLO DE LA ADRADA;1;1;A;811;212;337;390;4;1;Cs;10
3197;05-240-1-001-A;AVILA;240;SOTILLO DE LA ADRADA;1;1;A;811;212;337;390;4;1;PACMA;1
3198;05-240-1-001-A;AVILA;240;SOTILLO DE LA ADRADA;1;1;A;811;212;337;390;4;1;PCAS;0
3199;05-240-1-001-A;AVILA;240;SOTILLO DE LA ADRADA;1;1;A;811;212;337;390;4;1;FEdelasJONS;0
3200;05-240-1-001-A;AVILA;240;SOTILLO DE LA ADRADA;1;1;A;811;212;337;390;4;1;PYC(ANULADA);0
3201;05-240-1-001-B;AVILA;240;SOTILLO DE LA ADRADA;1;1;B;899;264;390;462;3;2;PP;193
3202;05-240-1-001-B;AVILA;240;SOTILLO DE LA ADRADA;1;1;B;899;264;390;462;3;2;PSOE;94
3203;05-240-1-001-B;AVILA;240;SOTILLO DE LA ADRADA;1;1;B;899;264;390;462;3;2;VOX;79
3204;05-240-1-001-B;AVILA;240;SOTILLO DE LA ADRADA;1;1;B;899;264;390;462;3;2;XAV;48
3205;05-240-1-001-B;AVILA;240;SOTILLO DE LA ADRADA;1;1;B;899;264;390;462;3;2;Podemos;24
3206;05-240-1-001-B;AVILA;240;SOTILLO DE LA ADRADA;1;1;B;899;264;390;462;3;2;Cs;15
3207;05-240-1-001-B;AVILA;240;SOTILLO DE LA ADRADA;1;1;B;899;264;390;462;3;2;PACMA;3
3208;05-240-1-001-B;AVILA;240;SOTILLO DE LA ADRADA;1;1;B;899;264;390;462;3;2;FEdelasJONS;1
3209;05-240-1-001-B;AVILA;240;SOTILLO DE LA ADRADA;1;1;B;899;264;390;462;3;2;PYC(ANULADA);0
3210;05-240-1-001-B;AVILA;240;SOTILLO DE LA ADRADA;1;1;B;899;264;390;462;3;2;PCAS;0
3211;05-240-2-001-A;AVILA;240;SOTILLO DE LA ADRADA;2;1;A;865;265;380;446;2;3;PP;198
3212;05-240-2-001-A;AVILA;240;SOTILLO DE LA ADRADA;2;1;A;865;265;380;446;2;3;PSOE;106
3213;05-240-2-001-A;AVILA;240;SOTILLO DE LA ADRADA;2;1;A;865;265;380;446;2;3;VOX;61
3214;05-240-2-001-A;AVILA;240;SOTILLO DE LA ADRADA;2;1;A;865;265;380;446;2;3;XAV;47
3215;05-240-2-001-A;AVILA;240;SOTILLO DE LA ADRADA;2;1;A;865;265;380;446;2;3;Podemos;17
3216;05-240-2-001-A;AVILA;240;SOTILLO DE LA ADRADA;2;1;A;865;265;380;446;2;3;Cs;7
3217;05-240-2-001-A;AVILA;240;SOTILLO DE LA ADRADA;2;1;A;865;265;380;446;2;3;PACMA;3
3218;05-240-2-001-A;AVILA;240;SOTILLO DE LA ADRADA;2;1;A;865;265;380;446;2;3;FEdelasJONS;1
